,name,position,company,description,linkedin_url
402,Debra Gerardi,President and Chief Creative Officer,"EHCCO, LLC","Conflict Engagement Specialist; Professional Certified CoachPresident & Chief Creative Office EHCCO, LLC",https://www.linkedin.com/in/debragerardi/
404,"Alicia Ferguson Hardy, LCSW",,,Deputy Chief Executive Officer at OLE Health,https://www.linkedin.com/in/alicia-ferguson-hardy-lcsw-40a3028/
405,"Jonathan Goldman, MD MBA",,,Chief Executive Officer at Aptuit,https://www.linkedin.com/in/jonathan-goldman-md-mba-5358a67/
406,Sally Adelus,,,Chief Clinical Officer at Hospice of Santa Cruz County,https://www.linkedin.com/in/sally-adelus-2716527/
407,Claire Tamo,,,Chief Financial Officer at The Permanente Federation,https://www.linkedin.com/in/claire-tamo-7782426/
408,Jorge D. DeCesare MBA JD CISM,,,"SVP, Chief Technology Risk Officer at Kaiser Permanente",https://www.linkedin.com/in/jorge-d-decesare-mba-jd-cism-8501694/
409,Jeff Hayes,Chief Of Clinical Engineering,O'Connor Hospital,Chief of Clinical Engineering at O'Connor Hospital,https://www.linkedin.com/in/jeff-hayes-08b6991/
411,Steven Bin,Interim Division Chief,Pediatric Emergency Medicine,"Medical Director and Interim Chief, Pediatric Emergency Medicine at UCSF Benioff Children's Hospital San Francisco",https://www.linkedin.com/in/steven-bin-55265b51/
416,Hannah Behm,,,Chief Biomedical Engineer at VA Medical Center,https://www.linkedin.com/in/hannahbehm/
418,Martin Alsip,,,Chief Financial Officer at Washington Township Medical Foundation,https://www.linkedin.com/in/196833b/
420,Cindy Bolter,,,Chief Nursing and Operations Officer at John Muir Behavioral Health Center,https://www.linkedin.com/in/562587a/
421,Tina Schroeder,,,Assistant to Chief Marketing Officer at Stanford Children's Health,https://www.linkedin.com/in/tinaschroeder/
428,Lindsay Mazotti,"Assistant Physician in Chief, Education and Development",Kaiser Permanente,"Hospitalist, Assistant Physician-in-Chief, The Permanente Medical Group",https://www.linkedin.com/in/lindsay-mazotti-6276277/
429,Erwin Cho,,,Chief of Staff at Kaiser Permanente,https://www.linkedin.com/in/erwin-cho-3783565/
430,Patty Caplan,,,Chief Operating Officer at Mission Neighborhood Health Center,https://www.linkedin.com/in/patty-caplan-aab6b51/
432,Elyse Weinstein,,,Chief of Psychiatry at The Permanente Medical Group,https://www.linkedin.com/in/elyse-weinstein-967a76115/
433,Margaret Matte,,,Chief Nursing Officer at Kaiser Permanente,https://www.linkedin.com/in/margaret-matte-a7a367b1/
434,"Efren Hilera, Psy.D., M.B.A.",,,Chief of Adult Psychiatry at Kaiser Permanente,https://www.linkedin.com/in/efren-hilera-psy-d-m-b-a-66503485/
435,Freddie Weinstein,,,Chief Medical Officer at Dominican Hospital a Dignity Health member,https://www.linkedin.com/in/freddie-weinstein-73924157/
436,Kelly Gabrielson,,,Associate Chief Nursing Officer at Good Samaritan Hospital,https://www.linkedin.com/in/kelly-gabrielson-b33a913b/
438,Ronald L. Dalman MD,Chidester Professor and Chief of Vascular Surgery,Stanford University,"Walter C. Chidester Professor and Chief, Vascular Surgery.",https://www.linkedin.com/in/ronald-l-dalman-md-b20b9225/
440,William Smart,Chief of Facilities,U.S. Department of Veterans Affairs,Chief of Facilities at U.S. Department of Veterans Affairs,https://www.linkedin.com/in/bsmart2/
441,"Gerald Souza, RN, BA",Chief Operations Officer,Surgical Affiliates Management Group Inc.,Chief Operations Officer Surgical Affiliates,https://www.linkedin.com/in/gerald-souza-rn-ba-79bb22a/
442,Jim Ptak,,,Chief Financial Officer at Hospice of the Valley,https://www.linkedin.com/in/jim-ptak-9694338/
444,Christine Alioto,,,Interim Chief Financial Officer at Alliant Educational Foundation,https://www.linkedin.com/in/christinealioto/
445,Carol Weis,Chief Nursing Executive,Novato Community Hospital,Chief Nursing Executive,https://www.linkedin.com/in/carol-weis-0a2ab63/
446,Troy Williams,,,Chief Quality Officer at San Francisco General Hospital and Trauma Center,https://www.linkedin.com/in/troy-williams-0aa4b02/
447,"Jennifer Slepin, MSN, RN",Chief Nursing Officer,"Hepatitis C Clinical Education Group, Inc./dba HepCarestream",Chief Nursing Officer,https://www.linkedin.com/in/jennifer-slepin-msn-rn-9620542/
448,"Erika Simpson, MPH",Chief Operations Officer / Senior Operations Director,Ravenswood Family Health Center,Chief Operations Officer at Ravenswood Family Health Center,https://www.linkedin.com/in/erika-simpson-mph-6b8aa1/
449,Jessica Johnson,,,Chief Of Staff at Cerebro Solutions,https://www.linkedin.com/in/jessica-johnson-b4299b117/
452,Shalini Lal Bhambani,,,Chief Cardiovascular Fellow at California Pacific Medical Center,https://www.linkedin.com/in/shalini-lal-bhambani-75922465/
453,Lisa Ward,,,Chief Medical Officer at Santa Rosa Community Health Centers,https://www.linkedin.com/in/lisa-ward-82329364/
454,Jonathan Groschel,,,Chief Nursing Officer/ Director of Perioperative Services/ RNFA at Lâ€™HÃ´pital Adventiste dâ€™HaÃ¯ti,https://www.linkedin.com/in/jonathan-groschel-ab267354/
456,Jay Luxenberg,,,Chief Medical Officer at On Lok,https://www.linkedin.com/in/jay-luxenberg-bbba8628/
457,"Ana Valdes, MD",,,Chief Healthcare Officer at HealthRIGHT 360,https://www.linkedin.com/in/ana-valdes-md-72a2931b/
458,"Holly DeGroot PhD, RN, FAAN",Chief Executive Officer,"Catalyst Systems, LLC","Chief Executive Officer, Catalyst Systems. LLC",https://www.linkedin.com/in/holly-degroot-phd-rn-faan-84541013/
459,Mark Welton,,,Vice Chief of Staff at Stanford University Medical Center,https://www.linkedin.com/in/mark-welton-7a238b13/
460,Cathy Conway,,,Chief Communications Officer at Hospice of Santa Cruz County,https://www.linkedin.com/in/cathy-conway-5722b78/
461,Eric Pifer,,,Chief Medical/Information Officer at El Camino Hospital,https://www.linkedin.com/in/eric-pifer-0a7b094/
463,Jasreet Dhillon,Chief Scribe,UCSF at ScribeAmerica,Chief Scribe at UCSF,https://www.linkedin.com/in/jasreet-dhillon-7bb691bb/
464,Rita Wasley,,,Chief Solution Officer at CittyKitty Enterprises,https://www.linkedin.com/in/rita-wasley-a17181bb/
465,Jun Kim,Chief Operating Officer / Management,California Cardiovascular Consultants & Medical Associates,Chief Operating Officer / Health Care Executive Management at California Cardiovascular Consultants & Medical Associates,https://www.linkedin.com/in/jun-kim-1a56a2a7/
467,Jonathan Reed,,,Chief Executive Officer at IA MED,https://www.linkedin.com/in/iamedjreed/
468,"Chitra Akileswaran, MD, MBA",Cofounder & Chief Medical Officer,Start with LUCY,"Ob/Gyn, Co-Founder & Chief Medical Officer at LUCY - Hiring!",https://www.linkedin.com/in/chitra-akileswaran-md-mba-01967a64/
471,William Huen,,,Associate Chief Medical Officer at UCSF/San Francisco General Hospital at UCSF/San Francisco General Hospital,https://www.linkedin.com/in/william-huen-b7439a4b/
472,Kate Gonnella,"Chief, Emergency Services Department",Burning Man,Chief of Emergency Services at Burning Man,https://www.linkedin.com/in/kate-gonnella-16b82225/
473,"Janet Jule, MSN RN, NEA-BC",Chief Nursing Officer,Kaiser Permanente,Chief Nursing Officer at Kaiser Antioch Medical Center,https://www.linkedin.com/in/janet-jule-msn-rn-nea-bc-9b653017/
476,William Bice,,,Director and Chief Physicist at John Muir Health,https://www.linkedin.com/in/william-bice-46337612/
477,Rita Ng,Chief Cardiology Fellow,Cedars-Sinai Medical Center,Assistant Chief of Cardiology,https://www.linkedin.com/in/rita-ng-81466410/
478,"Peter Valenzuela, MD, MBA",Chief Medical Officer,Sutter Health,Chief Medical Officer-Sutter Medical Group of the Redwoods,https://www.linkedin.com/in/petervalenzuela/
480,Mariella De Stefano,Chief Pediatric Dentistry,Three Lower Counties,Chief Pediatric Dentistry,https://www.linkedin.com/in/mariella-de-stefano-5b72b39/
482,Vernon Huang,"Anesthesiologist, Former Chief of Anesthesia (2013-2015)",Anesthesia Care Associates,"Former Chief of Anesthesia, Mills-Peninsula Health Services",https://www.linkedin.com/in/vernon-huang-a24a7b2/
484,David Pating,,,"Chief, Addiction Medicine at Kaiser Permanente",https://www.linkedin.com/in/david-pating-913b9952/
486,Matthew Szeto,Deputy Chief of Planning and Outreach,San Francisco VA Health Care System,Deputy Chief of Planning and Outreach at the San Francisco VA Health Care System,https://www.linkedin.com/in/matthew-szeto-681b8248/
487,Supriya Narasimhan,,,"Chief, Infectious Diseases Division; Hospital Epidemiologist at Santa Clara Valley Medical Center",https://www.linkedin.com/in/supriya-narasimhan-25623a47/
490,Helen K. Park,,,"Assoc. Chief, Outpatient Pharmacy Operations at VA Palo Alto Health Care System",https://www.linkedin.com/in/helen-k-park-15322231/
492,Christopher Hornbarger,Chief of Planning and Outreach,San Francisco VA Medical Center,"Chief of Planning and Outreach, San Francisco VA Medical Center",https://www.linkedin.com/in/christopher-hornbarger-89961423/
493,Stephanie Kleinheinz,,,Chief Executive Officer/Nurse Practitioner at School Health Clinics of Santa Clara County,https://www.linkedin.com/in/skleinheinz/
496,"Daniel Pellegrini, MD, MMM",,,Chief of Quality (Inpatient) at Kaiser Permanente,https://www.linkedin.com/in/daniel-pellegrini-md-mmm-7a412715/
497,"Nancy Fore, RN, BSN, CPHQ, CPPS",Chief Quality Officer,HCA RMC,Chief Quality Officer at Regional Medical Center,https://www.linkedin.com/in/nancy-fore-rn-bsn-cphq-cpps-04463413/
498,Susan O'Hara,Chief Financial Officer - Radiology and Biomedical Imaging,"University of California, San Francisco",Chief Financial Officer-Radiology at UCSF,https://www.linkedin.com/in/susan-o-hara-a8a63bb/
503,Stephanie Peters,Chief Operating Officer & Geriatric Care Manager,"TheraCare, Inc.",Chief Operating Officer & GCM at TheraCare,https://www.linkedin.com/in/stephanie-peters-4a68b44/
507,Camille Gentry,,,Chief of Rehabilitation Therapy Services at Napa State Hosptial,https://www.linkedin.com/in/camille-gentry-9252218b/
511,Darina Kavanagh,,,Chief Nursing Officer at HCA,https://www.linkedin.com/in/darina-kavanagh-a5799834/
512,Rajan Bhandari,,,Physician-in-Chief at The Permanente Medical Group Inc.,https://www.linkedin.com/in/rajan-bhandari-8bab7927/
513,Dave Woods,Chief Pharmacy Officer,SFGH,Chief Pharmacy Officer at SF Dept of Public Health,https://www.linkedin.com/in/dave-woods-25811321/
514,Efrain Coria,,,"Chief of Operations at Gardner Family Health Network, Inc.",https://www.linkedin.com/in/efrain-coria-b3412719/
515,Dr. Albert Brooks,,,CHIEF OF MEDICAL AFFAIRS at Washington Hospital Healthcare System,https://www.linkedin.com/in/dr-albert-brooks-5b807619/
520,Dee Sykes,Executive Staff Assistant to Chief Nurse Executive,Kaiser Permanente,Executive Staff Assistant to Chief Nurse Executive,https://www.linkedin.com/in/dee-sykes-0b63822/
521,David Mohler,,,"Chief,Bone Tumor Service at Stanford University",https://www.linkedin.com/in/david-mohler-a5b6021/
526,Heather Van Housen,,,VP Patient Care Services-Chief Nursing Executive at Ukiah Valley Medical Center,https://www.linkedin.com/in/heather-van-housen-4ba2bb80/
527,Lisa Backus,Deputy Chief Consultant,Department of Veterans Affairs,"Deputy Chief Consultant Measures and Reporting, Population Health",https://www.linkedin.com/in/lisa-backus-034a576a/
529,Artisha Sumler-Herbert MSHCA,Chief Information Officer,"New Life Worship Center, East Bay Inc.",Health Care Administrative Professional,https://www.linkedin.com/in/artisha-sumler-herbert-mshca-8a1a4561/
530,Renell Farley,Chief Of Staff,Kaiser Permanente,Chief of Staff,https://www.linkedin.com/in/renell-farley-96619b59/
531,Nicole Gipp,,,Chief CRNA at Kaiser Permanente,https://www.linkedin.com/in/nicole-gipp-727baa58/
534,Dov Kaufman,Chief IT Engineer Applications,Kaiser Permanente,Chief IT Engineer Applications at Kaiser Foundation Health Plan,https://www.linkedin.com/in/dov-kaufman-30a39533/
535,Jim O'Donnell,Physician In Chief,"The Permanente Medical Group, Inc.",Physician In Chief at The Permanente Medical Group,https://www.linkedin.com/in/jim-o-donnell-85a93327/
536,Johanna Ferman MD,Chief Medical Officer,"Health Metrics Systems, Inc. (HMS)","Chief Medical Officer at Health Metrics Systems & Principal, Integrus Health Group & Moran&Assoc",https://www.linkedin.com/in/johanna-ferman-md-a6143923/
537,"Tiffany Levine-Douglass, MA",Chief Operating Officer / Co-Founder,Wellness Retreat Recovery Center,Co-Founder & Chief Operating Officer: Wellness Retreat Recovery Center,https://www.linkedin.com/in/tiffany-levine-douglass-ma-36200918/
538,Stefanie Jeffrey,"John and Marva Warnock Professor, Department of Surgery, Chief of Surgical Oncology Research",Stanford University School of Medicine,"John and Marva Warnock Professor, Chief of Surgical Oncology Research, Stanford University School of Medicine",https://www.linkedin.com/in/stefanie-jeffrey-0583a215/
540,Anita Addison,,,Chief of Planning & Strategic Advancement at La Clinica de La Raza,https://www.linkedin.com/in/anita-addison-49675111/
541,"Arnd M. Herz, MD",,,Assistant Physician-in-Chief at The Permanente Medical Group,https://www.linkedin.com/in/arnd-m-herz-md-ab609010/
542,Sherie Koshover,,,Chief Advancement Officer at Jewish Senior Living Group,https://www.linkedin.com/in/sherie-koshover-282b1b8/
543,Alice Espindola,,,"Chief, Recruitment & Placement at Department of Veterans Affairs",https://www.linkedin.com/in/alice-espindola-81b28a8/
544,"Chad Krilich MD, MBA",Chief Medical Officer - Sonoma County,St Joseph Hospital,Chief Medical Officer - Sonoma County at St Joseph Health Care,https://www.linkedin.com/in/chad-krilich-md-mba-72a1a78/
546,Imee Maragay,,,Deputy Chief of Health Administration Service at VA Palo Alto Health Care System,https://www.linkedin.com/in/imee-maragay-1927987/
547,"Dipti Patel-Misra, Ph.D., MBA, PCC",,,Chief Data & Analytics Officer at CEP America,https://www.linkedin.com/in/dipti-patel-misra-ph-d-mba-pcc-0323594/
548,Anupama Pathak,Astt chief of Anesthesia,Kaiser Permanente,"Chief,Resource Management, GSAA, Kaiser Permanente",https://www.linkedin.com/in/anupama-pathak-9b72572/
549,Katherine Dutra,Assistant Chief of Mental Health,TPMG,"Assistant Chief of Mental Health, The Permanent Medical Group",https://www.linkedin.com/in/katherine-dutra-4a598a122/
552,Katherine Lamb,Chief Medical Scribe/Emergency Department Scribe Manager,ScribeAmerica,Chief Medical Scribe,https://www.linkedin.com/in/katherine-lamb-28606172/
553,susan smarr,,,Physician in chief at Kaiser Permanente,https://www.linkedin.com/in/susan-smarr-16537369/
556,Bruce Johnson,,,Chief Operating Officer/Vice President at Eldercare Services,https://www.linkedin.com/in/bruce-johnson-9b468961/
560,Anabel Anderson Imbert,Chief Medical Officer,Sutter Health,Chief Medical Officer,https://www.linkedin.com/in/anabel-anderson-imbert-74a1a934/
561,Joseph Bick,Chief Medical Executive,California Correctional Health Care Services,"Chief Medical Executive, California Correctional Health Care Services",https://www.linkedin.com/in/joseph-bick-13438426/
562,Valerie Alves,,,Chief Executive Officer at Pacific Hills Manor,https://www.linkedin.com/in/valerie-alves-7b57a923/
566,Balaji Govindaswami,,,"Chief - Newborn Medicine, Director - NICU at Santa Clara Valley Medical Center",https://www.linkedin.com/in/balaji-govindaswami-58991112/
568,Richard DelMonico,"Chief, Neuropsychology",Kaiser Permanente,"Chief, Neuropsychology Kaiser Permanente Rehabilitation Center",https://www.linkedin.com/in/richard-delmonico-3352ab10/
569,Ben Davoren,,,"Associate Chief of Staff, SFVAMC Clinical Informatics at Dept of Veterans Affairs",https://www.linkedin.com/in/ben-davoren-0859429/
572,"Krista Touros, MBA",,,Chief Financial Officer at Sutter Health,https://www.linkedin.com/in/krista-touros-mba-4429734/
575,Nicole Thomson,,,"Chief Executive Officer at Thomson Alliance, Inc",https://www.linkedin.com/in/nicole-thomson-4084b5117/
583,DANIELA JONGUITUD,Founder and Chief Operating Officer,CHAJINEL HOME CARE SERVICES,Founder and Chief Operational Officer at CHAJINEL HOME CARE SERVICES,https://www.linkedin.com/in/danielajonguitud/
585,Timothy Shea,,,"Dision Chief at Podiatric Surgery John Muir Hospital Concord,Campus",https://www.linkedin.com/in/timothy-shea-14067539/
586,Imtiaz Qureshi,,,"Chief Of Radiology, Medical Director. at El Camino Hospital",https://www.linkedin.com/in/imtiaz-qureshi-99646839/
588,"Laura Riddell, CHC",Chief Compliance Officer,Mountain Land Rehabilitation,Chief Compliance Officer/Mountain Land Rehabilitation,https://www.linkedin.com/in/laura-riddell-chc-1b452730/
599,Lisa Post,,,"Chief of Sports Medicine, Psychiatry, Licensed Psychologist at Stanford University",https://www.linkedin.com/in/lisa-post-2352379/
600,Karen Turner,"Chief Ambulatory Nurse and Practice Manager, Pulmonary, Orthopedics, Ophthalmology & Urology",Stanford Children's Health | Lucile Packard Children's Hospital Stanford,Chief Ambulatory Nurse and Practice Manager at Stanford Children's Health,https://www.linkedin.com/in/karen-turner-7392219/
603,"Sonia Cross, SHRM-CP, Leads with Integrity",,,Chief Administrative Officer at Axis Community Health,https://www.linkedin.com/in/soniacross/
608,"Shravya Kidambi, MBA, MPH",Senior Programs Operations Manager/Chief of Staff - Box for Industries,Box,Senior Programs Operations Manager/Chief of Staff - Box for Industries,https://www.linkedin.com/in/shravyakidambi/
610,Landis Coghlan (Fisher),"Chief, Outpatient Quality","The Permanente Medical Group, Inc.","Internal Medicine and Chief, Outpatient Quality",https://www.linkedin.com/in/landis-coghlan-fisher-1612421/
612,Priti Patel,,,Associate Chief Medical Information Officer at John Muir Health,https://www.linkedin.com/in/priti-patel-8b1985138/
616,Joseph Addiego,,,Chief Medical Officer at Kairoi Healthcare Strategies,https://www.linkedin.com/in/joseph-addiego-359950113/
619,Matthew Dixon,Chief of Surgery,Kaiser Permanente,Chief of Surgery at Kaiser Permanente Oakland,https://www.linkedin.com/in/matthew-dixon-9b337a102/
626,Michael Walker,Chief of Staff,UCSF,Chief of Staff - Department of Psychiatry at UCSF,https://www.linkedin.com/in/michael-walker-74592780/
627,Mark DuLong,,,Plastic Surgeon / Assistant Physician-in-Chief at Kaiser Permanente,https://www.linkedin.com/in/mark-dulong-419ba57b/
632,Russell Lee,Chief Product Officer,Kairoi Healthcare Strategies,Chief Product Officer,https://www.linkedin.com/in/russell-lee-a683954b/
636,John Wyman,,,Chief of Social Work Services at Napa State Hospital,https://www.linkedin.com/in/john-wyman-b8161131/
639,Vijay Rathore,,,"Chief, Division of Nephrology at Kaiser Foundation Health Plan",https://www.linkedin.com/in/vijay-rathore-04677927/
644,Karre Williams,,,Chief Operating Officer at CBEM,https://www.linkedin.com/in/karre-williams-3a292718/
649,Rosalyn Conanan,Assistant Chief,VA Health Care System Western Blind Rehabilitation Center,Assistant Chief at U.S. Department of Veterans Affairs Western Blind Rehab Center,https://www.linkedin.com/in/rosalyn-conanan-7237656/
651,Lisa Massarweh,,,Chief Nursing Officer at Contra Costa Health System,https://www.linkedin.com/in/lisa-massarweh-9301104/
652,Elise Singer MD MBA,,,Chief Medical Officer at CareLinx,https://www.linkedin.com/in/elisesinger/
658,Nina Birnbaum,"Chief, Primary Care Department",East Bay Physicians Medical Group,"Chief, Primary Care Department Clinical Lean Leader",https://www.linkedin.com/in/nina-birnbaum-31807a122/
659,yvonne camarena,,,Chief Operations Officer at TVHC,https://www.linkedin.com/in/yvonne-camarena-4a760b111/
666,"Elbert McClain (MS, HEM)","Chief, Safety Service",Veterans Health Administration,"Chief, Safety Service (Retired USAF CMSgt)",https://www.linkedin.com/in/elbert-mcclain-ms-hem-9913aa47/
667,Martin Jimenez,,,Chief of Geriatric Medicine at Kaiser Permanente,https://www.linkedin.com/in/martin-jimenez-2419b446/
670,Rebecca Anderson-Potts,Chief Nurse Executive,California Correctional Health Care Services,"Chief Nurse Executive, California Health Care Facility, Retired",https://www.linkedin.com/in/rebecca-anderson-potts-b2a17833/
672,"Jim Murray, MBA, FACHE",,,Chief Operating Officer at Dignity Health - Dominican Hospital,https://www.linkedin.com/in/jim-murray-mba-fache-9b601a10/
673,"James D. Woolery, M.D.","Retired as Chief, Psychiatry January 31, 2015",The Permanente Medical Group,"Recently Retired as Chief of Psychiatry, TPMG (Kaiser) Napa/Solano Subregion",https://www.linkedin.com/in/james-d-woolery-m-d-b77947b/
675,Chris Johnson,"Chief Scientist, Co-Founder","Performance Clinical Systems, LLC","Chief Scientist, Performance Clinical Systems LLC",https://www.linkedin.com/in/chris-johnson-156840a/
677,Harold Orr,Regional Chief Clinical officer/West,Corizon Health,Chief Clinical Officer Western Region,https://www.linkedin.com/in/harold-orr-1068926/
680,Christine M.,Chief Administrative Officer,UCSF Department of Emergency Medicine,"Chief Administrative Officer, UCSF Department of Emergency Medicine",https://www.linkedin.com/in/christine-m-1422645/
682,Nicole Learned,Chief Resident (Department of Pediatrics),UCSF,Chief Resident Physician (Pediatrics) at UCSF Medical Center,https://www.linkedin.com/in/nicole-learned-3241933/
685,"Deborah Gould, MD",Assistant Physician In Chief - East Bay Medical Center,"The Permanente Medical Group, Inc",Assistant Physician in Chief - Kaiser Permanente East Bay,https://www.linkedin.com/in/deborah-gould-md-b1b3a0/
686,"Assaf Morag, md, mba",,,Chief Executive Officer at DealSumm,https://www.linkedin.com/in/assaf-morag-md-mba-41837/
692,"Jaime Ruiz MD, FAAP","Associate Medical Director & Chief, Department of Pediatrics and Adolescent Services",Mission Neighborhood Health Center,"Associate Medical Director & Chief, Dept. of Pediatrics and Adolescent Services at Mission Neighborhood Health Center",https://www.linkedin.com/in/jaime-ruiz-md-faap-0b3813118/
706,Bill Ullom,,,Chief Technology Analyst at Behavioral Health Concepts,https://www.linkedin.com/in/bill-ullom-759a4368/
719,Amy Chun,,,Chief Mammography Technologist at California Pacific Medical Center,https://www.linkedin.com/in/amy-chun-67542535/
725,grace tay,Chief of Surgery,Kaiser Foundation Health Plan,Chief of Surgery at Kaiser Foundation Hospital,https://www.linkedin.com/in/grace-tay-413b082a/
727,Maria Volk,,,"Chief, Field Services and Program Coordination at California Department of Public Health",https://www.linkedin.com/in/maria-volk-3622b22a/
730,Bob Just,"Chief Operating Officer, Northern California Region",St. Joseph Heritage Healthcare,Chief Operating Officer at St. Joseph Heritage Healthcare,https://www.linkedin.com/in/bob-just-47934920/
731,sharon mccole wicher,,,Chief Nursing Officer at San Francisco General Hospital,https://www.linkedin.com/in/sharon-mccole-wicher-32a7a51a/
738,Arcadio Viveros,,,"Chief Executive Officer (Retired) at North Texas Area Community Health Center, Inc.",https://www.linkedin.com/in/arcadio-viveros-509077127/
740,Kathleen King,Chief Executive Officer,Healthier Kids Foundation,"Chief Executive Officer, Healthier Kids Foundation",https://www.linkedin.com/in/kathleen-king-2035767/
752,"Howard G. King, MBA, FHFMA, SPHR (SHRM-SCP), CMPE",,,Chief Administrative Officer at BASS Medical Group,https://www.linkedin.com/in/howardgkingtheguidancefirm/
758,Max Wintermark,Professor of Radiology and Chief of Neuroradiology,Stanford University,Chief of Neuroradiology at Stanford University,https://www.linkedin.com/in/max-wintermark-b526759b/
768,Daniel Nardoni MBA,Assistant Chief Financial Officer,Washington Hospital Healthcare System,Assistant Chief Financial Officer,https://www.linkedin.com/in/daniel-nardoni-mba-5aa22838/
769,Kristen Hunter,,,Chief Personnel Officer & Employee Happiness Cultivator at CVH Care,https://www.linkedin.com/in/kristen-hunter-905b621/
771,Jeanette Louden-Corbett,,,Chief Human Resource Officer at Alameda County Medical Center,https://www.linkedin.com/in/jeanette-louden-corbett-1669a019/
775,Winona Mindolovich,SFDPH Associate Chief Information Officer,City and County of San Francisco,Acting Associate Chief Information Officer for DPH at City and County of San Francisco,https://www.linkedin.com/in/winonamindolovich/
777,Evelyn Hazlett,,,Assistant Chief of Psychiatry at Kaiser Permanente,https://www.linkedin.com/in/evelyn-hazlett-0b776486/
789,Terence Van arkel,Chief operating officer,trident regional medical center,Chief Financial Officer Regional Medical Center of San Jose,https://www.linkedin.com/in/terence-van-arkel-5b088987/
812,Kazuko Shem,,,Associate Chief at Santa Clara Health & Hospital System,https://www.linkedin.com/in/kazuko-shem-6795a613/
813,"Sachin Kapoor, DO, MBA, MPH, FACOEM",Chief of Occupational Health and Professional Education,"The Permanente Medical Group, Inc.",Chief of Occupational Medicine and Professional Education at TPMG,https://www.linkedin.com/in/sachinkapoor1/
859,"Terese Juntz, MBA",Chief Culture & Administration Officer,Cornerstone Affiliates (ABHOW),,https://www.linkedin.com/in/terese-juntz-mba-1b511b/
868,Niraj Sehgal,Vice President & Chief Quality Officer,UCSF Health,Vice President & Chief Quality Officer at UCSF Health; Professor of Medicine at UCSF,https://www.linkedin.com/in/niraj-sehgal-75b04591/
869,"Edgardo Paz (Eddie), RT (R)(CT)",Chief Radiology Technologist,California Pacific Medical Center,Chief Radiology Technologist - CPMC Pacific Campus,https://www.linkedin.com/in/edgardo-paz-eddie-rt-r-ct-22a83a35/
931,James McCaughey,,,"Chief Executive Officer at Bay Medical Management, LLC",https://www.linkedin.com/in/james-mccaughey-589b5710/
