,name,position,company,description,linkedin_url
536,b'William Garrison',b'',b'',"b'Regional Vice President at United Surgical Partners International, Inc'",b'tps://www.linkedin.com/in/william-garrison-17aa26'
537,b'David Baker',b'',b'',"b'Executive Vice President for Healthcare Quality Evaluation, The Joint Commission'",b'tps://www.linkedin.com/in/david-baker-aba6792a'
538,b'Marc Washington',b'',b'',"b'Divisional Vice President, Service Delivery & Operations (SDO) at HCSC'",b'tps://www.linkedin.com/in/mew72'
539,b'Chris Miles',b'',b'',"b'Senior Vice President, Delivery System Transformation at Aon plc'",b'tps://www.linkedin.com/in/chris-miles-85aba37'
540,b'Nancy Alcorn-Kell',b'',b'',b'Vice President Operations Northwestern Medicine-Regional Medical Group',b'tps://www.linkedin.com/in/nancy-alcorn-kell-27149715'
541,b'LinkedIn Member',b'',b'',b'',b''
542,b'LinkedIn Member',b'',b'',b'',b''
543,b'Eva Tait',b'',b'',b'owner/vice president ofAlways Best Care of Kane County',b'tps://www.linkedin.com/in/eva-tait-73366822'
544,b'Lance Hoxie',b'',b'',b'Executive Vice President at American Board of Oral and Maxillofacial Surgery',b'tps://www.linkedin.com/in/lance-hoxie-b37b685'
545,b'Robert Troksa',b'',b'',b'Vice President Physican Revenue Cycle Opearations at R1 RCM',b'tps://www.linkedin.com/in/robert-troksa-3b8a065'
546,b'Andrea Vallone',b'',b'',"b'Vice President of Operations at Millennium Medical Management Resources, Inc.'",b'tps://www.linkedin.com/in/andrea-vallone-22702750'
547,b'Blanche Hill',b'',b'',b'Senior Vice President at Superior Air-Ground Ambulance Service',b'tps://www.linkedin.com/in/blanche-hill-904b1510b'
548,b'LinkedIn Member',b'',b'',b'',b''
549,b'LinkedIn Member',b'',b'',b'',b''
550,b'Bill Shaw',b'',b'',b'Vice President of Sales at Zimmer Biomet: Program Development -Robotic Surgery',b'tps://www.linkedin.com/in/bs2250'
551,"b'Matissa N. Sammons, MA, CCHP'",b'',b'',"b'Vice President, Certification at National Commission on Correctional Health Care'",b'tps://www.linkedin.com/in/matissa-n-sammons-ma-cchp-459a8a22'
552,b'Oberrieder Marsha',b'',b'',"b'Senior Vice President, Operations at Northwestern Medicine Lake Forest Hospital'",b'tps://www.linkedin.com/in/oberrieder-marsha-6b827356'
553,b'LinkedIn Member',b'',b'',b'',b''
554,b'Jerry Bousk',b'',b'',"b'Vice President of Operations at LifeTech a division of RehabTECH Supply, Inc'",b'tps://www.linkedin.com/in/jerry-bousk-35354412'
555,b'Christine Carrington',b'',b'',"b'Sr. Vice President at Remede Consulting Group, Inc. President ImaBridge Africa'",b'tps://www.linkedin.com/in/christine-carrington-674b322'
556,b'LinkedIn Member',b'',b'',b'',b''
557,b'Tammy S Welbourn',b'',b'',b'Vice President of Operations at Care Integration Services ( RSA Medical) Xerox Health',b'tps://www.linkedin.com/in/tammy-s-welbourn-17b88b3'
558,b'Jennifer Steffus',b'',b'',"b""Senior Vice President, Ann & Robert H. Lurie Children's Hospital of Chicago Foundation""",b'tps://www.linkedin.com/in/jennifer-steffus-139a8113'
559,"b'Adrienne Schultz, MSN, RN, HN-BC'",b'',b'',b'Assistant Vice President at Cancer Treatment Centers of America at Midwestern Regional Medical Center',b'tps://www.linkedin.com/in/adrienne-schultz-msn-rn-hn-bc-9b104932'
560,b'Joe Przepiorka',b'Vice President of Marketing',"b'Encompass Group, LLC'",b'Enhancing health care experiences with safe and comfortable products as Vice President of Marketing',b'tps://www.linkedin.com/in/joeprzepiorka'
561,b'Nicholas Galich',b'',b'',"b'Staff Vice President of Human Resources, Employee Health & Medical Staff Services at United Hospital System'",b'tps://www.linkedin.com/in/nicholas-galich-108a473'
562,b'LinkedIn Member',b'Senior Vice President - Commercial Services',b'R1 RCM & Former: Managing Partner at Accenture',b'',b''
563,b'Daniel Schuffert',b'',b'',"b'Divisional Vice President at Health Care Service Corporation, BCBS of Illinois, Montana, New Mexico, Oklahoma & Texas'",b'tps://www.linkedin.com/in/daniel-schuffert-479a20'
564,b'Christine Foley-Priester',b'',b'',"b'Vice President of Marketing, Advocate Health Care'",b'tps://www.linkedin.com/in/christine-foley-priester-aba7916'
565,"b'Phillip L Kaufman, CPA'",b'',b'',b'Vice President of Finance at Cancer Treatment Centers of America',b'tps://www.linkedin.com/in/phillip-l-kaufman-cpa-3786a319'
566,b'LinkedIn Member',b'',b'',b'',b''
567,"b'Gail Rosseau, MD'",b'',b'',b'Neurosurgeon',b'tps://www.linkedin.com/in/gail-rosseau-md-594a0126'
568,b'Gary Barkov',b'',b'',"b'Healthcare Technology/Clinical Engineering Mgr (Advocate Health Care), Drummer, Freemason'",b'tps://www.linkedin.com/in/garybarkov'
569,b'Michael Nudell',b'',b'',b'LNHA',b'tps://www.linkedin.com/in/michael-nudell-883a9258'
570,"b'Angela K. Waller, MA'",b'',b'',b'Strategic Relationship Builder',b'tps://www.linkedin.com/in/angelakwaller'
571,b'Hirsch Chinn',b'',b'',b'Founder & CEO - Footprints to Recovery Substance Abuse and Addiction Treatment',b'tps://www.linkedin.com/in/hirsch-chinn-4a53154'
572,b'Amy DeRosa',b'',b'',"b'Builder of clinical, operational, financial and technical excellence within the health care industry.'",b'tps://www.linkedin.com/in/amyderosa'
573,b'Brad Depke',b'',b'',"b'Open for GS1, GDSN, UDI Opportunities with my new LLC.'",b'tps://www.linkedin.com/in/brad-depke-851164b'
574,b'Jean Chavez',b'',b'',b'Savvy Professional Specializing in Senior Living Risk Management and Insurance Needs',b'tps://www.linkedin.com/in/jean-chavez-2a3231a3'
575,b'Prutha Thakkar',b'',b'',b'Healthcare Consulting Intern at Leavitt Partners',b'tps://www.linkedin.com/in/prutha-thakkar-4b6497117'
576,b'Justin Funches',b'',b'',b'Business Builder',b'tps://www.linkedin.com/in/funches'
577,b'Shreya Thakkar',b'',b'',"b'DMD Candidate, University of Illinois at Chicago College of Dentistry'",b'tps://www.linkedin.com/in/shreya-thakkar-088568110'
578,b'Zachary Brenner',b'',b'',b'KIWI-TEK',b'tps://www.linkedin.com/in/zacharybrenner'
579,b'Melissa Achettu',b'',b'',b'Student at Loyola University Chicago',b'tps://www.linkedin.com/in/melissa-achettu-a9645710b'
580,b'Joyce Anne Wainio',b'',b'',b'Healthcare Administration \xe2\x99\xa6 Policy \xe2\x99\xa6 Finance \xe2\x99\xa6 Operations \xe2\x99\xa6 Leadership',b'tps://www.linkedin.com/in/joyce-anne-wainio-28a1233'
581,"b'Stacie Chaney, CST'",b'',b'',b'Certified Surgical Technologist',b'tps://www.linkedin.com/in/stacie-chaney-cst-a0735559'
582,b'David Sack',b'',b'',b'Philanthropy',b'tps://www.linkedin.com/in/david-sack-2605024'
583,b'Le Andra Avitia',b'',b'',b'Helping individuals land their dream job at DynamicInterviewing.com - Get your free modules and land your dream job!',b'tps://www.linkedin.com/in/leandraavitia'
584,b'Lauren Sutfin',b'',b'',b'Health Science student that can bring a fresh perspective to your company.',b'tps://www.linkedin.com/in/lauren-sutfin-b4281562'
585,b'Sujay Karvekar',b'',b'',b'Assistant Administrator/Revenue Cycle Manager at Joliet Oncology/Presence Cancer Care',b'tps://www.linkedin.com/in/sujkar'
586,b'Walter Morrissey',b'',b'',b'Managing Director at Kaufman Hall and Associates',b'tps://www.linkedin.com/in/walter-morrissey-43b9223'
587,b'Joe Stecher',b'',b'',b'Rocket your EHR success with our award winning process & clinical insights. We are THE CERNER OPTIMIZATION EXPERTS',b'tps://www.linkedin.com/in/joestecher'
588,b'Cyril Iskander',b'',b'',b'Administrative Intern at Carle Foundation Hospital',b'tps://www.linkedin.com/in/cyril-iskander-7827a5105'
589,b'Sue McWilliams',b'',b'',b'Assistant Professor at Northern Arizona University',b'tps://www.linkedin.com/in/sue-mcwilliams-a6aa25'
590,b'Paula Reza',b'',b'',b'Certified Senior Care Advisor/ Senior Placement Specialist',b'tps://www.linkedin.com/in/paula-reza-a51409129'
591,b'Tim Courtney',b'',b'',"b'Strategic Intelligence Executive at Change Healthcare (Formerly aka RelayHealth, a Division of McKesson)'",b'tps://www.linkedin.com/in/tim-courtney-9b115150'
592,b'Nina Doby',b'',b'',b'Label and Regulatory Specialist at Shire',b'tps://www.linkedin.com/in/nina-doby-44a4221a'
593,b'Connie Sunderhaus',b'',b'',b'Clinical Consultant-Case Management',b'tps://www.linkedin.com/in/connie-sunderhaus-a79701'
594,b'Jean LaRoche',b'',b'',b'Healthcare Executive',b'tps://www.linkedin.com/in/jean-laroche-6025707'
595,b'LinkedIn Member',b'',b'',b'',b''
596,b'Andrea Siekierski',b'',b'',b'Full Time Faculty and Program Director at Waubonsee Community College',b'tps://www.linkedin.com/in/andrea-siekierski-b825b73'
597,b'Jennifer Cowel',b'',b'',b'CEO at Patton Healthcare Consulting Inc',b'tps://www.linkedin.com/in/jennifer-cowel-0728ba19'
598,b'LinkedIn Member',b'',b'',b'',b''
599,b'LinkedIn Member',b'',b'',b'',b''
600,b'LinkedIn Member',b'',b'',b'',b''
601,b'LinkedIn Member',b'',b'',b'',b''
602,b'LinkedIn Member',b'',b'',b'',b''
603,b'Esha Munshi',b'',b'',b'Student at Loyola University Chicago',b'tps://www.linkedin.com/in/esha-munshi-50a703137'
604,b'LinkedIn Member',b'',b'',b'',b''
605,b'Amina Ahmed',b'',b'',b'University of Chicago Hospital',b'tps://www.linkedin.com/in/amina-ahmed-6440642b'
606,b'Joseph Conant',b'',b'',b'Nursing Student at Chamberlain College of Nursing',b'tps://www.linkedin.com/in/josephconant'
607,b'LinkedIn Member',b'',b'',b'',b''
608,b'LinkedIn Member',b'',b'',b'',b''
609,b'LinkedIn Member',b'',b'',b'',b''
610,"b'Heath Bell, MBA, CHCIO, FCHIME'",b'',b'',b'Chief Information Officer at Kish Health System',b'tps://www.linkedin.com/in/heathb15'
611,b'Lynne Grenier',b'',b'',b'PartnerHealth',b'tps://www.linkedin.com/in/lynne-grenier-b047119'
612,b'LinkedIn Member',b'',b'',b'',b''
613,"b'Dipul Patadia MD, MBA'",b'',b'',"b'Chairman, Emergency Medicine at Advocate Good Samaritan Hospital'",b'tps://www.linkedin.com/in/dipul-patadia-md-mba-a4a63710'
614,b'LinkedIn Member',b'',b'',b'',b''
615,b'LinkedIn Member',b'',b'',b'',b''
616,b'LinkedIn Member',b'',b'',b'',b''
617,b'LinkedIn Member',b'',b'',b'',b''
618,b'LinkedIn Member',b'',b'',b'',b''
619,b'LinkedIn Member',b'',b'',b'',b''
620,b'Dave Szela',b'',b'',b'National Vice President',b'tps://www.linkedin.com/in/dave-szela-1b18311'
621,b'Rick Dawson',b'',b'',"b'VP Telehealth at IDSolutions, Clinical Telehealth Enablement, Technology & Workflow integration, Epic EMR integration'",b'tps://www.linkedin.com/in/rickdawsontelehealth'
622,b'Lamont G. Jones',b'',b'',b'Regional Vice President Of Operations',b'tps://www.linkedin.com/in/lamont-g-jones-149b4524'
623,b'Chris Westerkamp',b'',b'',"b'Vice President, Revenue Cycle'",b'tps://www.linkedin.com/in/chris-westerkamp-985b4416'
624,b'Grady Grant III',b'',b'',b'Vice President Medical sales',b'tps://www.linkedin.com/in/grady-grant-iii-3b08543'
625,b'Rick Salzer',b'',b'',b'Vice President - Market Development',b'tps://www.linkedin.com/in/rick-salzer-a7545a4'
626,b'Dan Seals',b'',b'',b'Vice President of Business Development',b'tps://www.linkedin.com/in/dan-seals-3823aa52'
627,b'David Mallen',b'',b'',b'Regional Vice President',b'tps://www.linkedin.com/in/david-mallen'
628,b'Amy Ross',b'',b'',b'Vice President',b'tps://www.linkedin.com/in/amy-ross-726ab59'
629,b'Aletha Ross',b'',b'',b'Vice President Human Resources',b'tps://www.linkedin.com/in/aletha-ross-28b0aaa'
630,b'Sharon Lawrence',b'',b'',"b'Vice President, Human Resources'",b'tps://www.linkedin.com/in/sharon-lawrence-6750032'
631,b'Bob Kinnison',b'',b'',b'Area Vice President at Healogics',b'tps://www.linkedin.com/in/bobkinnison'
632,b'Charles LeFevre',b'',b'',"b'Vice President, Information Technology'",b'tps://www.linkedin.com/in/charleslefevre'
633,b'Melinda Scott',b'',b'',b'Vice President Sales & Marketing',b'tps://www.linkedin.com/in/melinda-scott-8b7b7917'
634,b'Craig McCoy',b'',b'',b'Vice President of Sales',b'tps://www.linkedin.com/in/craig-mccoy-970b42a'
635,b'Irma Park',b'',b'',b'Vice President Of Business Development',b'tps://www.linkedin.com/in/irma-park-b872856'
636,b'Ales Cejka',b'',b'',b'Vice President of RCM services',b'tps://www.linkedin.com/in/ales-cejka-6b92a730'
637,b'Anne Pukstys',b'',b'',"b'Senior Vice President, IPG'",b'tps://www.linkedin.com/in/anne-pukstys-a8b686'
638,b'Joe Scheidler',b'',b'',"b'Vice President, National Accounts'",b'tps://www.linkedin.com/in/joescheidler'
639,b'Cari Netolicky',b'',b'',b'Vice President Human Resources',b'tps://www.linkedin.com/in/cari-netolicky-29416523'
640,b'Peter Nanos',b'',b'',"b'Vice President, Solutions Management'",b'tps://www.linkedin.com/in/peternanos'
641,b'Rick Banas',b'',b'',b'Vice President of Development and Positioning',b'tps://www.linkedin.com/in/rick-banas-113b0ba'
642,b'Sandy Berg',b'',b'',"b'Vice President, Client Services'",b'tps://www.linkedin.com/in/sandy-berg-20a76615'
643,b'Jane Ruppert RD LDN CDE',b'',b'',b'Vice President of Health Services',b'tps://www.linkedin.com/in/jane-ruppert-rd-ldn-cde-33a28a1a'
644,b'Carlene Motto',b'',b'',b'Executive Vice President of Sales',b'tps://www.linkedin.com/in/carlene-motto-4520aa4'
645,"b'Carol Houle, PHR, SHRM-CP'",b'Vice President of Human Resources',"b'Christian Horizons, Inc.'",b'Vice President Human Resources',b'tps://www.linkedin.com/in/carol-houle-phr-shrm-cp-5b916717'
646,b'Matt Engels',b'',b'',b'Vice President at CorVel Corporation',b'tps://www.linkedin.com/in/matt-engels-bb3b6410'
647,b'Diana Franklin',b'',b'',"b'Vice President, HR'",b'tps://www.linkedin.com/in/diana-franklin-a6624b3'
648,b'Julie Bringas',b'',b'',b'Vice President of Business Development',b'tps://www.linkedin.com/in/julie-bringas-5a59756'
649,b'Anh Reiland',b'',b'',b'Vice President of Care Management',b'tps://www.linkedin.com/in/anh-reiland-2791b855'
650,b'Atul Shingala',b'',b'',b'Vice President Total Rewards',b'tps://www.linkedin.com/in/atul-shingala-9a60bb5'
651,b'Marian DeGroot',b'',b'',"b'Vice-President, Human Resources'",b'tps://www.linkedin.com/in/marian-degroot-baaa0618'
652,b'Mary Starr',b'',b'',"b'Vice President, Member Care'",b'tps://www.linkedin.com/in/maryastarr'
653,b'Don Hollensbe',b'',b'',b'Vice President of National Accounts',b'tps://www.linkedin.com/in/donhollensbe'
654,"b'Patrick Durkin, FACHE'",b'',b'',"b'Vice President, Ambulatory Services'",b'tps://www.linkedin.com/in/patrick-durkin-fache-3726371b'
655,b'Gina Murillo',b'',b'',b'Vice President of Managed Care',b'tps://www.linkedin.com/in/gina-murillo-64a24b35'
656,b'Terrance Aikerson',b'',b'',"b'Vice President, Managed Care'",b'tps://www.linkedin.com/in/terrance-aikerson-9b899520'
657,b'Debra McElroy',b'',b'',"b'Vice President, Practice Development'",b'tps://www.linkedin.com/in/debra-mcelroy-a2b56a12'
658,b'Corey Kaplan',b'',b'',b'Vice President of Business Development',b'tps://www.linkedin.com/in/corey-kaplan-786ab7a'
659,b'Mohamad AlMasri',b'',b'',b'',b'tps://www.linkedin.com/in/mohamad-almasri-8382a08'
660,b'LinkedIn Member',b'',b'',b'',b''
661,b'Tom Jakacki',b'',b'',b'Vice President of Business Development',b'tps://www.linkedin.com/in/tom-jakacki-b5681a8'
662,b'Tim Gearhart',b'',b'',b'Vice President of Clinic Operations',b'tps://www.linkedin.com/in/tim-gearhart-20250a19'
663,b'Pat Walter',b'',b'',b'Vice President of Clinical Operations',b'tps://www.linkedin.com/in/pat-walter-65539812'
664,b'Paul Crockett',b'',b'',b'Regional Vice President of Operations',b'tps://www.linkedin.com/in/paul-crockett-01326536'
665,b'Eric Littauer',b'',b'',"b'Vice President, Account Management'",b'tps://www.linkedin.com/in/ericlittauer'
666,b'Brianna English',b'',b'',b'Associate Vice President at Sg2',b'tps://www.linkedin.com/in/briannaenglish'
667,b'Ana-Maria Nicolau',b'',b'',b'Vice President at Accretive Health',b'tps://www.linkedin.com/in/ana-maria-nicolau-07217b1'
668,b'Neidi Mack',b'',b'',b'Vice President Ancillary Service',b'tps://www.linkedin.com/in/neidi-mack-66ab5016'
669,b'Sandra Tartol',b'',b'',"b'Vice President, Operations'",b'tps://www.linkedin.com/in/sandra-tartol-02aaab5'
670,b'Mike Jarotkiewicz',b'',b'',"b'Vice President, Network Development'",b'tps://www.linkedin.com/in/mike-jarotkiewicz-0065811'
671,b'Susan McDonnell',b'',b'',"b'Vice President, Strategic Solutions'",b'tps://www.linkedin.com/in/susan-mcdonnell-9a55459'
672,b'Rebecca Wright',b'',b'',b'Vice President of Strategic Planning',b'tps://www.linkedin.com/in/rebecca-wright-55b56156'
673,b'Sheila Loop',b'',b'',"b'Vice President, Corporate Counsel'",b'tps://www.linkedin.com/in/sheilaloop'
674,b'LinkedIn Member',b'',b'',b'',b''
675,b'LinkedIn Member',b'',b'',b'',b''
676,b'LinkedIn Member',b'',b'',b'',b''
677,b'Cary Crawford',b'',b'',b'Vice President of Senior Care',b'tps://www.linkedin.com/in/cary-crawford-a2b2ba17'
678,b'Kerry Abbott',b'',b'',b'Vice President and Senior Consultant',b'tps://www.linkedin.com/in/kerry-abbott-0a034037'
679,b'Gary Skiba',b'',b'',b'Vice President Professional Services',b'tps://www.linkedin.com/in/garyskiba'
680,b'LinkedIn Member',b'',b'',b'',b''
681,b'Melissa Vogelman',b'',b'',"b'Vice President, National Accounts'",b'tps://www.linkedin.com/in/melissa-vogelman-88838a15'
682,b'LinkedIn Member',b'',b'',b'',b''
683,b'LinkedIn Member',b'',b'',b'',b''
684,b'LinkedIn Member',b'',b'',b'',b''
685,"b'Leslie E. Kolb, RN, BSN, MBA'",b'',b'',b'Vice President of Science and Practice',b'tps://www.linkedin.com/in/lkolb1'
686,b'LinkedIn Member',b'',b'',b'',b''
687,b'LinkedIn Member',b'',b'',b'',b''
688,b'LinkedIn Member',b'',b'',b'',b''
689,b'Justin Gernot',b'',b'',"b'Vice President, Business Development at Healthbox'",b'tps://www.linkedin.com/in/justingernot'
690,b'Gaile Omori',b'',b'',b'Vice President Human Resources at Athletico',b'tps://www.linkedin.com/in/gaileomori'
691,b'Liezl Tolentino',b'',b'',b'Vice President of Human Resources at Enlivant',b'tps://www.linkedin.com/in/liezltolentino'
692,b'Frank Ventrella',b'',b'',b'Vice President of Business Development at MedPro',b'tps://www.linkedin.com/in/frank-ventrella-aa11683'
693,b'Carol Zindler',b'',b'',"b'Vice President, Client Experience at caremerge'",b'tps://www.linkedin.com/in/carol-zindler-240a51a'
694,b'Jason Wendt',b'',b'',b'Vice President of Information Technology at Athletico',b'tps://www.linkedin.com/in/jwendt'
695,b'David J. Wikaryasz',b'',b'',b'Vice President of Business Development at McKesson',b'tps://www.linkedin.com/in/dwikaryasz'
696,b'ROBERT VAN GILDER',b'',b'',b'Vice President Finance and Controller at Retrofit',b'tps://www.linkedin.com/in/robertvangilder'
697,"b'Kevin Richardson, PT, MPT'",b'',b'',b'Vice President of Clinical Operations at Athletico',b'tps://www.linkedin.com/in/kevinrichardsonpt'
698,b'Danielle Robinson',b'',b'',"b'Vice-President, Marketing and Communications VillageMD'",b'tps://www.linkedin.com/in/daniellerobinson4'
699,b'Jordan Taggart',b'',b'',"b'Vice President, Business Development at Lumeris'",b'tps://www.linkedin.com/in/jordantaggart'
700,b'David Murphy',b'',b'',"b'Vice President, Client Relations at Sg2'",b'tps://www.linkedin.com/in/davidmurphyinchicago'
701,b'Dianne Schuetz',b'',b'',"b'Vice President, Business Initiatives at RGAx'",b'tps://www.linkedin.com/in/dianneschuetz'
702,b'Shane Ramsey',b'',b'',"b'Vice President of Sales, Americas at ImageMoverMD'",b'tps://www.linkedin.com/in/shane-ramsey-9969445'
703,b'John Travers',b'',b'',b'Vice President Product Management at Intalere',b'tps://www.linkedin.com/in/john-travers-b04193b4'
704,b'Howard Slutsky',b'',b'',"b'Sr. Vice President, Operations at Progenity'",b'tps://www.linkedin.com/in/howard-slutsky-2b1b5b10'
705,"b'Jason Park, PMP'",b'',b'',b'Vice President of Client Services at ADP',b'tps://www.linkedin.com/in/jpark12345'
706,b'Steve Leibforth',b'',b'',"b'Vice President, Solutions Consulting at Healthgrades'",b'tps://www.linkedin.com/in/sleibforth'
707,b'LinkedIn Member',b'',b'',b'',b''
708,b'Joanne Beck',b'',b'',b'Vice President Network Management at UnitedHealthcare',b'tps://www.linkedin.com/in/joannembeck'
709,b'Kristen McCoy',b'',b'',b'Vice President Clinical Operations at Eversight',b'tps://www.linkedin.com/in/kristen-mccoy-13955ba'
710,b'Peter Norton',b'',b'',"b'Vice President, Client Management at OptumRx'",b'tps://www.linkedin.com/in/peterhnorton'
711,b'Dave Monreal',b'',b'',"b'Vice President National Sales, Optum'",b'tps://www.linkedin.com/in/dave-monreal-4638535'
712,b'Taylor Jamieson Cosentine',b'',b'',b'Vice President Strategic Accounts at AmerisourceBergen',b'tps://www.linkedin.com/in/taylor-jamieson-cosentine-5a024818'
713,b'Steven Gottshall',b'',b'',"b'Vice President, Business Development at Sg2'",b'tps://www.linkedin.com/in/steven-gottshall-4394b0b'
714,b'Jeannine (Adams) Phillips',b'',b'',"b'Vice President, Client Relations at Sg2'",b'tps://www.linkedin.com/in/jeannine-adams-phillips-70b4903'
715,b'Sue Hall',b'',b'',"b'Vice President, Network Management at Aetna'",b'tps://www.linkedin.com/in/sue-hall-1437061'
716,b'Heather Keena',b'',b'',b'Vice President at Senior Lifestyle Corporation',b'tps://www.linkedin.com/in/heather-keena-1844b3b'
717,b'Kirstin Baum Sumner',b'',b'',"b'Vice President, Legal Operations at Brookdale'",b'tps://www.linkedin.com/in/kirstin-baum-sumner-0883527'
718,b'Sam Taurina',b'',b'',"b'Vice President, Client Relations at Sg2'",b'tps://www.linkedin.com/in/samtaurina'
719,b'Jim Jacobsohn',b'',b'',"b'Vice President, Strategic Analytics at Sg2'",b'tps://www.linkedin.com/in/jim-jacobsohn-8b97898'
720,b'Kelly McNulty',b'',b'',"b'Vice President, Client Services at EnvisionRx'",b'tps://www.linkedin.com/in/kelly-mcnulty-b122572'
721,b'Neile Litton',b'',b'',"b'Vice President, Account Management at ActiveHealth Management'",b'tps://www.linkedin.com/in/neile-litton-53462125'
722,b'John Argiris',b'',b'',b'Vice President - Global Tax at Stericycle',b'tps://www.linkedin.com/in/john-argiris-3a800821'
723,b'Kim Reed',b'',b'',"b'Vice President, Information Services and Products'",b'tps://www.linkedin.com/in/kim-reed-6554391'
724,b'LinkedIn Member',b'',b'',b'',b''
725,b'David McKeehan',b'',b'',"b'Vice President, Oncology Solutions at MedAssets'",b'tps://www.linkedin.com/in/mckeehandavid'
726,b'Steven Neff',b'',b'',b'Vice President/Founding Partner at BidMed',b'tps://www.linkedin.com/in/steven-neff-85243821'
727,b'Doug Clayton',b'',b'',"b'Vice-President, Business Development at Sg2'",b'tps://www.linkedin.com/in/doug-clayton-58aab768'
728,b'Jim Neubauer',b'',b'',"b'Vice President, Health Systems at Cardinal Health'",b'tps://www.linkedin.com/in/jim-neubauer-ba085b13'
729,b'Aaron Schwartz',b'',b'',"b'Vice President, Product Development at Sg2'",b'tps://www.linkedin.com/in/aaronschwartz34'
730,b'Jennifer Graves',b'',b'',"b'Vice President, Key Accounts at BioIQ'",b'tps://www.linkedin.com/in/jennifer-graves-3906494'
731,b'Pam Eulberg',b'',b'',b'Vice President at Residential Home Health',b'tps://www.linkedin.com/in/pam-eulberg-9363918'
732,"b'Donald T. Mon, PhD'",b'',b'',"b'Vice President, Practice Leadership at AHIMA'",b'tps://www.linkedin.com/in/donald-t-mon-phd-b2a568'
733,b'Erika Johnson',b'',b'',"b'Vice President, Strategic Research, UHC'",b'tps://www.linkedin.com/in/erika-johnson-5335a260'
734,b'Jim Morozink',b'',b'',b'National Vice President MCR at UnitedHealthcare',b'tps://www.linkedin.com/in/jim-morozink-83b707b6'
735,b'LinkedIn Member',b'',b'',b'',b''
736,b'LinkedIn Member',b'',b'',b'',b''
737,"b'David E. Hardman, MBA'",b'',b'',"b'Vice President Sales, East at PSG'",b'tps://www.linkedin.com/in/davidehardmanmba'
738,b'LinkedIn Member',b'',b'',b'',b''
739,b'LinkedIn Member',b'',b'',b'',b''
740,b'LinkedIn Member',b'',b'',b'',b''
741,b'LinkedIn Member',b'',b'',b'',b''
742,b'Erin Stieber',b'',b'',b'Senior Vice President Finance at R1 RCM',b'tps://www.linkedin.com/in/erin-stieber'
743,b'Michael Tatelbame',b'',b'',b'Vice President Human Resources at Villa Healthcare',b'tps://www.linkedin.com/in/michael-tatelbame-2819507'
744,b'Suzanne Erickson',b'',b'',"b'Vice President, Human Resources at Hollister Incorporated'",b'tps://www.linkedin.com/in/suzanne-erickson-8432b08'
745,b'Diahn Harrison',b'',b'',b'Regional Vice President of Operations at Belmont Village',b'tps://www.linkedin.com/in/diahn-harrison-9240969'
746,b'Bruce Peterson',b'',b'',"b'Vice President, Sales-Midwest at Canary Health'",b'tps://www.linkedin.com/in/brucepeterson'
747,b'Jackie Nelson',b'',b'',"b'Vice President, Marketing & Sales in Healthcare Industry'",b'tps://www.linkedin.com/in/jackienelson'
748,b'Steve Martin',b'',b'',b'Senior Vice President Sales at Emmi Solutions',b'tps://www.linkedin.com/in/steve-martin-58056a75'
749,b'Jon Hanessian',b'',b'',b'Vice President Partner Development at Evolent Health',b'tps://www.linkedin.com/in/jon-hanessian-2157a'
750,b'Bonnie Lai',b'',b'',"b'Vice President, Pharmacy Solutions at Procured Health'",b'tps://www.linkedin.com/in/bonnieelai'
751,b'Jim Martin',b'',b'',b'Vice President of Security & Compliance at Maestro Health',b'tps://www.linkedin.com/in/jericmartin'
752,"b'Scott Reid, FACHE'",b'',b'',b'Regional Vice President of Operations at Radiology Partners',b'tps://www.linkedin.com/in/scottmreid22'
753,b'Tom Kartheiser',b'',b'',b'Vice President - Symphony Support at Ascension Health',b'tps://www.linkedin.com/in/tom-kartheiser-6895a44'
754,"b'Robyn Parker, MPH'",b'',b'',b'Vice President of Network Development at Presence Health',b'tps://www.linkedin.com/in/robyn-parker-mph-74b09b6'
755,b'Aaryn Pure',b'',b'',b'Regional Vice President Sales at Livongo Health',b'tps://www.linkedin.com/in/aaryn-pure-4639b020'
756,b'Michael Cole',b'',b'',b'Vice President-Health Plans at Quest Diagnostics',b'tps://www.linkedin.com/in/michaelgcole'
757,b'Scott Madel',b'',b'',b'Vice President of Business Development at Genova Diagnostics',b'tps://www.linkedin.com/in/scott-madel-73251912'
758,"b'Kathleen Ferket, APRN-BC, MSN, RLC'",b'',b'',"b'Vice President, Care Continuum at AMITA Health'",b'tps://www.linkedin.com/in/kathleen-ferket-aprn-bc-msn-rlc-054245a'
759,b'Anja B\xc3\xa4tzing Lowman',b'',b'',"b'Vice President, Operations Management at Cardinal Health'",b'tps://www.linkedin.com/in/anjalowman'
760,b'Nick Rave',b'',b'',b'Vice President of Operations at Northwestern Memorial Hospital',b'tps://www.linkedin.com/in/nick-rave-87352bb'
761,b'LinkedIn Member',b'',b'',b'',b''
762,b'Dipti Thakkar',b'',b'',b'Vice President of Business Development at VNA Healthtrends',b'tps://www.linkedin.com/in/dipti-thakkar-1113a63'
763,b'Garrett Jones',b'',b'',"b'Associate Director, Value-Based Care at OptumInsight'",b'tps://www.linkedin.com/in/garrett-jones-a5273b4'
764,b'Randy Oles',b'',b'',"b'Vice President, Support Services at Palos Health'",b'tps://www.linkedin.com/in/randy-oles-1a132a20'
