,name,position,company,description,linkedin_url
360,b'Michael Miller',b'',b'',b'CIO at CWB Property Management',b'tps://www.linkedin.com/in/michael-miller-19a228131'
361,b'Arthi Perumalsamy',b'',b'',b'CIO at Highbrow Business Solutions',b'tps://www.linkedin.com/in/arthi-perumalsamy-45668aa2'
362,b'LinkedIn Member',b'',b'',b'',b''
363,b'susan sherer',b'',b'',b'CIO at Department of Veterans Affairs',b'tps://www.linkedin.com/in/susan-sherer-89a25526'
364,b'Nazmun N Saikat',b'',b'',b'CIO & VP of Operations at United Apparel Inc',b'tps://www.linkedin.com/in/nazmun-n-saikat-78a07825'
365,b'Edward Czyzewski',b'',b'',b'CIO at Meritech',b'tps://www.linkedin.com/in/edward-czyzewski-480a5415'
366,b'Joyce Williams',b'',b'',"b'Executive Assistant, Office of the CIO at OPERS'",b'tps://www.linkedin.com/in/joyce-williams-5b38a215'
367,b'Tom Allen',b'',b'',b'CIO at Virtual Technologies Group',b'tps://www.linkedin.com/in/tom-allen-91b76514'
368,b'Adam Hollett',b'',b'',b'CIO at Mojo Sportsgear',b'tps://www.linkedin.com/in/adam-hollett-12555a14'
369,b'Phillip Goodin',b'',b'',b'CIO at Hospitality Phone Systems Inc',b'tps://www.linkedin.com/in/phillip-goodin-4b554a14'
370,b'Tom Allen',b'',b'',b'CIO at Virtual Technologies Group',b'tps://www.linkedin.com/in/tom-allen-12321013'
371,b'LinkedIn Member',b'',b'',b'',b''
372,b'Mike Young',b'',b'',b'CIO at Ohio Dominican University',b'tps://www.linkedin.com/in/mike-young-319113a'
373,b'Mike Young',b'',b'',b'CIO at Ohio Dominican University',b'tps://www.linkedin.com/in/mike-young-b6425b8'
374,b'LinkedIn Member',b'',b'',b'',b''
375,b'Leonard Reaves III',b'',b'',b'CIO & Executive Director of ITS at Tiffin University School of Business',b'tps://www.linkedin.com/in/leonard-reaves-iii-a39a3576'
376,b'Steve Edmonson',b'',b'',b'CIO at State of Ohio',b'tps://www.linkedin.com/in/steve-edmonson-08a58b3'
377,b'Aaron Durell',b'Sr. VP / CIO',"b'TSG Resources, Inc.'","b'Sr. VP / CIO, TSG Resources, Inc.'",b'tps://www.linkedin.com/in/aaron-durell-353b184'
378,b'Tom Dundics',b'',b'',"b'Cio at ms consultants, inc.'",b'tps://www.linkedin.com/in/tom-dundics-984b0472'
379,b'LinkedIn Member',b'',b'',b'',b''
380,b'Ilee Rhimes',b'',b'',b'CIO at The Ohio State University',b'tps://www.linkedin.com/in/ilee-rhimes-13b5632'
381,b'Mary Queen Cool',b'',b'',b'Retired - CIO at State of Ohio - Office of the Attorney General',b'tps://www.linkedin.com/in/mary-queen-cool-7a4a9172'
382,b'Jim Rice',b'',b'',b'CIO at ECRM',b'tps://www.linkedin.com/in/jim-rice-7345052b'
383,b'David Crecelius',b'',b'',"b'Deputy CIO at Ohio Department of Natural Resources, Division of Geological Survey'",b'tps://www.linkedin.com/in/david-crecelius-a910742a'
384,b'LinkedIn Member',b'',b'',b'',b''
385,b'Connie Schaffer',b'CIO and Assoc VP of Technology',b'Owens Community College',b'Chief Information Officer (CIO) at Owens Community College',b'tps://www.linkedin.com/in/connie-schaffer-137b0521'
386,b'Issam Halawi',b'CIO',"b'pizzaBOGO International, Inc'","b'CIO, pizzaBOGO International, Inc'",b'tps://www.linkedin.com/in/issam-halawi-1627712'
387,b'Liz Boster',b'',b'',"b'HR Manager, Office of the CIO at The Ohio State University'",b'tps://www.linkedin.com/in/liz-boster-88196a7'
388,b'LinkedIn Member',b'',b'',b'',b''
389,b'Don Cramer',b'Co-founder and CIO',b'Tagwhat',b'CIO at Tagwhat',b'tps://www.linkedin.com/in/doncramer'
390,b'LinkedIn Member',b'',b'',b'',b''
391,b'Gary Powell',b'',b'',b'CIO at Cywerks LLC',b'tps://www.linkedin.com/in/gary-powell-448293a'
392,b'Jeremy Brainard',b'',b'',b'IT Director / CIO at Bodine Perry LLC',b'tps://www.linkedin.com/in/jeremy-brainard-9852b034'
393,b'Diana Dickson',b'',b'',"b'School Transportation/Instructor, Ashtabula County AFL-CIO Sec/Treasurer at JALS, Jefferson, Ohio'",b'tps://www.linkedin.com/in/diana-dickson-a7096723'
394,b'LinkedIn Member',b'',b'',b'',b''
395,b'Dave Arose',b'',b'',b'CIO at Greene Health Partners',b'tps://www.linkedin.com/in/dave-arose-1aa91'
396,b'LinkedIn Member',b'',b'',b'',b''
397,b'Kelly Walliser',b'',b'',b'CIO at eSchool Consultants',b'tps://www.linkedin.com/in/kelly-walliser-96245a37'
398,b'Richard Lucas',b'',b'',b'Site Executive/CIO at SIemens/Weirton Medical Ctr',b'tps://www.linkedin.com/in/richard-lucas-3b504012'
399,b'Tim Sokol',b'CTO/CIO',b'The New TV',"b'CTO/CIO at The New TV and Owner, The New TV'",b'tps://www.linkedin.com/in/tim-sokol-2ab2662'
400,b'LinkedIn Member',b'',b'',b'',b''
401,b'LinkedIn Member',b'',b'',b'',b''
402,b'LinkedIn Member',b'',b'',b'',b''
403,b'LinkedIn Member',b'',b'',b'',b''
404,b'LinkedIn Member',b'CIO of CommunityChestHousingLLC',b'Community Chest Housing LLC',b'',b''
405,b'Ernest Pelaia',b'',b'',b'CIO Passive Investments at Victory Capital Management',b'tps://www.linkedin.com/in/ernest-pelaia-a01ab664'
406,b'Rick Tincher',b'',b'',b'AFL-CIO COMMUNITY SERVICES LABOR LIAISON at United Way of the Greater Dayton Area',b'tps://www.linkedin.com/in/rick-tincher-53a23529'
407,b'LinkedIn Member',b'',b'',b'',b''
408,b'LinkedIn Member',b'',b'',b'',b''
409,"b'Amy Henderson-Crow, MBA'",b'',b'',b'Assistant CIO at Edison State Community College',b'tps://www.linkedin.com/in/crowamy'
410,b'Kim Liston',b'',b'',b'CIO at ODJFS',b'tps://www.linkedin.com/in/kim-liston-a360831'
411,b'John Kemp',b'',b'',"b'CIO at Lion Apparel, Inc.'",b'tps://www.linkedin.com/in/john-kemp-02b618'
412,b'Bill Hobrecht',b'',b'',b'CIO at MCAG',b'tps://www.linkedin.com/in/bill-hobrecht-38887b10'
413,b'Lee Kramer',b'',b'',"b'CIO at Capital Management Analytics, Corp.'",b'tps://www.linkedin.com/in/lee-kramer-7601b04'
414,b'LinkedIn Member',b'',b'',b'',b''
415,b'LinkedIn Member',b'',b'',b'',b''
416,b'Joseph McKinley',b'',b'',b'CIO at LightGov LLC',b'tps://www.linkedin.com/in/joseph-mckinley-b7ab3b48'
417,b'LinkedIn Member',b'',b'',b'',b''
418,b'LinkedIn Member',b'',b'',b'',b''
419,b'David Smalley',b'',b'',b'CIO at Go DEALER to DEALER',b'tps://www.linkedin.com/in/david-smalley-4270322'
420,b'Ken Estep',b'AFL-CIO Liaison',b'United Way Richland County',b'AFL-CIO Community Service Liaison at United Way of Richland County',b'tps://www.linkedin.com/in/ken-estep-41664236'
421,b'Rick Novak',b'',b'',"b'CEO & CIO at Novak & Associates, Inc.'",b'tps://www.linkedin.com/in/rick-novak-38980455'
422,b'Peter Robertson',b'',b'',b'CIO at CMSD',b'tps://www.linkedin.com/in/peter-robertson-41046'
423,b'Bill Johnson',b'',b'',"b'CIO at Stoneridge, Inc.'",b'tps://www.linkedin.com/in/bill-johnson-7b138210'
424,b'Doug Crystal',b'',b'',b'CIO at MyriadHealth',b'tps://www.linkedin.com/in/doug-crystal-a623ab1'
425,b'LinkedIn Member',b'',b'',b'',b''
426,b'LinkedIn Member',b'',b'',b'',b''
427,b'LinkedIn Member',b'',b'',b'',b''
428,b'LinkedIn Member',b'',b'',b'',b''
429,b'LinkedIn Member',b'',b'',b'',b''
430,b'Jack Newell',b'',b'',"b'CIO at Dover Partners, Inc.'",b'tps://www.linkedin.com/in/newellja'
431,b'Tony Bender',b'',b'',b'SVP & CIO at The Relizon Company',b'tps://www.linkedin.com/in/tony-bender-34827a'
432,b'Dave Walton',b'',b'',b'CIO at Paragon Services',b'tps://www.linkedin.com/in/dave-walton-62924814'
433,b'Tommy Campbell',b'',b'',b'CIO at freightfinders',b'tps://www.linkedin.com/in/tommy-campbell-7b401b41'
434,b'Bill Hobrecht',b'',b'',b'CIO at MCAG',b'tps://www.linkedin.com/in/bill-hobrecht-b7926111'
435,b'LinkedIn Member',b'',b'',b'',b''
436,b'LinkedIn Member',b'',b'',b'',b''
437,b'Jeff Howard',b'',b'',b'CIO at Cosmic Computing and Graphics',b'tps://www.linkedin.com/in/jeff-howard-159aa936'
438,b'Brian Hymer',b'',b'',b'CIO at West Central Ohio Health Partners',b'tps://www.linkedin.com/in/brian-hymer-6b97b611'
439,b'Deborah Smedley',b'',b'',b'CIO at FCDJFS',b'tps://www.linkedin.com/in/deborah-smedley-01a102b'
440,b'Mitch Fries',b'',b'',b'CTO/CIO at OneTouch Technologies Corporation',b'tps://www.linkedin.com/in/mitch-fries-2b567b1'
441,b'LinkedIn Member',b'',b'',b'',b''
442,b'LinkedIn Member',b'',b'',b'',b''
443,b'LinkedIn Member',b'',b'',b'',b''
444,b'Chris Guenther',b'',b'',b'CIO at Safe Identity',b'tps://www.linkedin.com/in/chris-guenther-1a306b8'
445,b'LinkedIn Member',b'',b'',b'',b''
446,b'LinkedIn Member',b'',b'',b'',b''
447,b'LinkedIn Member',b'',b'',b'',b''
448,b'LinkedIn Member',b'',b'',b'',b''
449,b'Christopher Smith',b'CIO',b'Computer System Integrators',b'CIO',b'tps://www.linkedin.com/in/christopher-smith-702b8a90'
450,b'Fredric Bowen',b'',b'',b'CFO / CIO',b'tps://www.linkedin.com/in/fredric-bowen-b9846291'
451,b'Douglas Gaut',b'',b'',b'CIO/CFO at Richter Machine Works',b'tps://www.linkedin.com/in/douglas-gaut-4531a0b5'
452,b'Diane Walker',b'',b'',b'Admin. Asst to CIO at Attorney General of Ohio',b'tps://www.linkedin.com/in/diane-walker-ba426a5'
453,b'LinkedIn Member',b'',b'',b'',b''
454,b'LinkedIn Member',b'',b'',b'',b''
455,b'LinkedIn Member',b'',b'',b'',b''
456,b'Thomas White',b'',b'',b'CIO at White Consulting Networks',b'tps://www.linkedin.com/in/thomas-white-614b0215'
457,b'Mary Cool',b'',b'',b'CIO at Ohio State Attorney General',b'tps://www.linkedin.com/in/mary-cool-1506573'
458,b'LinkedIn Member',b'',b'',b'',b''
459,b'Wayne Pruitt',b'Managing Partner / CIO',b'Hardbit Solutions',b'Managing Partner / Lead Geek at HardbitSolutions LTD',b'tps://www.linkedin.com/in/waynepruitt'
460,b'Shelly Peet',b'CIO',b'Nordson Corporation',b'Corporate Vice President at Nordson Corporation',b'tps://www.linkedin.com/in/shellypeet'
461,b'Matthew Dickerson',b'SVP & Global CIO',b'SIRVA Worldwide Relocation & Moving',b'SVP & Global Chief Information Officer at SIRVA',b'tps://www.linkedin.com/in/mbdickerson'
462,b'Matt LoPiccolo',b'Vice President & CIO',b'Swagelok',b'Vice President Customer Service & Supply Chain',b'tps://www.linkedin.com/in/matt-lopiccolo-51352315'
463,b'Jerry Justice',b'CIO',b'Benesch Law',"b'Technology Leader. Speaker. Change Advocate, Disruptor and Strategist. Law Tech and the broader Tech ecosystem.'",b'tps://www.linkedin.com/in/jerryjustice'
464,b'Esther Potash',b'CIO',b'Olympic Steel',"b'Chief Information Officer - Olympic Steel, Inc'",b'tps://www.linkedin.com/in/esther-potash-b4146710'
465,b'Gerard C. Hourigan',b'2016 CIO of the Year - Non Profit Category',"b""Crain's Cleveland Business""","b'Vice President and Chief Information Officer, Information Technology Services at Cuyahoga Community College'",b'tps://www.linkedin.com/in/gerardhourigan'
466,b'Carrie Glover-Hertzfeld',b'CIO',b'Hylant Group',b'Dir Hardware Infrastructure & Support at Hylant',b'tps://www.linkedin.com/in/carriehertzfeld'
467,b'Richard Pierro',b'Informaiton Technology Team Manager (CIO)',b'Autosales Incorporated dba Summit Racing Equipment',b'Chief Information Officer at Autosales Incorporated dba Summit Racing Equipment',b'tps://www.linkedin.com/in/richard-pierro-41852a55'
468,b'John Franklin',b'CIO (Chief Insulin Officer)',"b'CEF Pancreas, Inc.'",b'CEO The Diabetes D.R.E.A.M. Project',b'tps://www.linkedin.com/in/john-franklin-38509514'
469,b'R David Rahn',b'Chief Information Officer | CIO | Vice President | Senior Director | Director | Senior Manager',b'Information Technology Leadership',"b'Senior Information Technology Leadership ""Orchestrating IT in Concert wth Business""'",b'tps://www.linkedin.com/in/rdrahn'
470,b'Ingram Liljestrand',b'OPERATIONS | CIO | PROGRAM MANAGEMENT EXECUTIVE',b'Manufacturing | Government | Healthcare | Insurance | Banking',b'Senior Manager / Associate Director / Earned Value Management Professional',b'tps://www.linkedin.com/in/ingramliljestrand'
471,b'Coleen Santee',"b'Deputy CIO, Information Services'",b'Kent State University',b'Interim Vice President of Information Services and Chief Information Officer at Kent State University',b'tps://www.linkedin.com/in/coleen-santee-75071950'
472,b'Gary Frederick',"b'cio IAR & VP Mfg, Engineering and Supply chain Systems'","b'Stanley Black & Decker, Inc.'","b'Retired Global VP Vertical Business, Engineering, Manufacturing and connected products , GTS IT'",b'tps://www.linkedin.com/in/gary-frederick-362904b2'
473,b'Ed Wadel',b'CIO',b'Panther Expedited Services',b'COO at Panther Expedited Services',b'tps://www.linkedin.com/in/ed-wadel-43935313'
474,b'Paul Danes CFA',b'Portfolio Manager and CO-CIO of Diversified Equity',b'Victory Capital Management',b'Portfolio Manager at Victory Capital Management',b'tps://www.linkedin.com/in/paul-danes-cfa-a17096b'
475,b'Dave Rees',b'CIO/CTO',b'PERRY proTECH',"b'CTO at PERRY proTECH, IT Networking'",b'tps://www.linkedin.com/in/dave-rees-77353a6'
476,b'Bill Smith',b'Wealth Preservation Consultant | Investment Advisor Representative | President & CIO',"b'Great Lakes Retirement, Inc.'",b'Registered Financial Consultant (RFC) | Financial Author & TV Host | CEO of W.A. Smith Financial Group',b'tps://www.linkedin.com/in/billsmithrfc'
477,b'John Holden',b'Supply Chain Director - NAR CIO Group',b'Whirlpool',b'NAR Business Lead - SAP at Whirlpool',b'tps://www.linkedin.com/in/john-holden-4a50099'
478,b'Matthew Wittman',"b'Director of Information Technology, Cybersecurity, and CIO'",b'Interrupt',b'Director of Information Technology',b'tps://www.linkedin.com/in/matthewwittman'
479,b'Steve Rudd',b'CIO',b'BRM Global',b'Chief executive officer at OG Media',b'tps://www.linkedin.com/in/steve-rudd-25854291'
480,b'Greg Gross',b'Virtual CIO Manager',b'AhelioTech LTD',b'Director of Technology Operations at AhelioTech LTD',b'tps://www.linkedin.com/in/greg-gross-60494b8'
481,b'Tim Farris',b'Vice President of Information Technology and CIO',b'Southern California University of Health Sciences',b'VP of IT and Chief Information Officer at SCU',b'tps://www.linkedin.com/in/tim-farris-a0940612'
482,b'Darren Carrier',b'Vice President - CIO',b'ClemCorp',b'Information Security and Assurance',b'tps://www.linkedin.com/in/cardinal177'
483,b'Terry Herman',"b'CIO and Director, Online Learning'",b'Zane State College',"b'Director, Distance Education and Alternative Learning'",b'tps://www.linkedin.com/in/terry-herman-3958a61'
484,b'Melinda Tarter',b'CIO Staff Appraiser',"b""Stark County Auditor's Office""",b'Real Estate Appraiser of Commercial and Industrial properties and Licensed Realtor',b'tps://www.linkedin.com/in/melindatarter'
485,"b'Beth Varcho, MS, MA, ABC'","b'Associate Director, Strategic Communications, Office of the CIO'",b'The Ohio State University',b'Inspire. Communicate. Listen. Lead.',b'tps://www.linkedin.com/in/bethvarcho'
486,b'Jean Sency',b'AFL-CIO Community Services Liaison',b'United Way of Lake County',"b'Resource Development, Director at United Way of Lake County, Inc.'",b'tps://www.linkedin.com/in/jean-sency-89393b25'
487,b'Robert Stuart',"b'Director, Information Technology & CIO'",b'Supreme Court of Ohio',"b'Director, Information Technology at Supreme Court of Ohio'",b'tps://www.linkedin.com/in/rstuart'
488,b'Sarah Porter',b'Office of the CIO Analyst III',b'First Solar',"b'Analyst, IT Communications and Culture at First Solar'",b'tps://www.linkedin.com/in/sarah-porter-0780ab47'
489,b'Scott White',b'Resident CIO',b'V2 Technology',b'Experienced Technology Executive',b'tps://www.linkedin.com/in/scottwhite30'
490,b'Sharon Petrella',b'CIO',b'Dealer TIRE',b'Partner - Chief Information Officer Dealer TIRE',b'tps://www.linkedin.com/in/sharon-petrella-75640'
491,b'Walt Griffin',"b'CIO, V.P. Information Technology'","b'GCA Services Group, Inc.'",b'Information Technology Executive',b'tps://www.linkedin.com/in/walt-griffin-20526b3'
492,b'Kenny Rogers',b'Partner / CFO / CIO',b'SKLG Group',b'Director Consulant at BNI NE Ohio',b'tps://www.linkedin.com/in/kennyrogers881'
493,b'Catherine Smith',b'',b'rrent: *Assists team members... research for CEO and CIO/CTO...',"b'Assistant at SpaceBound, Inc.'",b'tps://www.linkedin.com/in/catherine-smith-2742a55a'
494,b'Greg Dukes',b'Asst CIO of Technology',b'City of Columbus',b'Core ApplicationTechnology at City of Columbus',b'tps://www.linkedin.com/in/greg-dukes-a918a012'
495,b'Nitin Kumbhani',"b'Founder, CEO & CIO'",b'Apex Capital Management',b'Member Board Of Directors at Fiera Capital Corporation',b'tps://www.linkedin.com/in/nitin-kumbhani-90a00ab'
496,b'Jill Perkins',"b'Executive Assistant to CIO, Key Community Bank Technology'",b'KeyBank',b'Executive Assistant at KeyBank',b'tps://www.linkedin.com/in/jillperkins'
497,b'Dean Hertert',"b'CFO, CIO, marketing manager, supply chain manager'",b'K&G Bike Center',"b'Supply, finance, and marketing manager'",b'tps://www.linkedin.com/in/dean-hertert-45601512'
498,b'Lee Cramer',b'Executive Assistant to VP Information Systems(CIO) & CMIO',"b""Akron Children's Hospital""","b""at Akron Children's Hospital""",b'tps://www.linkedin.com/in/lee-cramer-a1707711'
499,b'Benjamin M. Zechar',b'CIO',"b'Interlink, LLC DBA: Interlink Advantage'","b'at Interlink, LLC DBA: Interlink Advantage'",b'tps://www.linkedin.com/in/bzechar'
500,b'Christina Gest',b'Administrative Assistant to the VP & CIO',b'Franklin University',b'Administrative Assistant at Franklin University',b'tps://www.linkedin.com/in/christina-gest-23970366'
501,b'Paul Jeremiah',b'CIO',b'dinner plans',b'Past President at ESCUA',b'tps://www.linkedin.com/in/paul-jeremiah-b129b715'
502,b'Greg Athey',b'VP / CIO',b'Genfed Financial Credit Union',b'--',b'tps://www.linkedin.com/in/greg-athey-284baa104'
503,b'Cynthia Thomas',b'Assistant to the CIO',b'Division of Information Technology & Services - City of Cleveland',"b'Assistant Administrator, City of Cleveland'",b'tps://www.linkedin.com/in/cynthia-thomas-13965522'
504,b'Jill Stein',b'Executive Admin to CIO',b'First Solar',b'Executive Admin',b'tps://www.linkedin.com/in/jill-stein-3b3207a'
505,"b""Michael O'Hara""",b'President and CIO',b'Galehouse Lumber',b'Head Cheerleader at Galehouse',b'tps://www.linkedin.com/in/michael-o-hara-51a5469'
506,b'Peter Quinn',b'CIO US Mutual Funds',b'Citi Fund Services',b'Senior Vice President at BISYS',b'tps://www.linkedin.com/in/peter-quinn-4780a02'
507,b'Diana Child',"b'Executive Assistant to SVP, CIO Global Information Technology'",b'Eaton',"b'Executive Assistant to SVP, Global Information Technology at Eaton'",b'tps://www.linkedin.com/in/diana-child-343976b3'
508,b'Todd Kahn',b'CIO Hep Desk Analyst',b'Pomeroy',b'Information Technology and Services Professional',b'tps://www.linkedin.com/in/toddkahn'
509,"b'Johnnie B Walker, Jr.'",b'CIO',"b'Skyjwalker Tachnologies Group, ltd'",b'Informational Technology',b'tps://www.linkedin.com/in/johnnie-b-walker-jr-7124a38a'
510,b'Calvin Spears',b'CIO',b'High Flight Herbs & Heirlooms',b'Telecommunications Engineer at Kettering Health Network',b'tps://www.linkedin.com/in/calvin-spears-08093168'
511,b'John Caputo',b'CIO',"b'J.A.C. Business Communications, Inc.'","b'Owner, J.A.C. Business Communications, Inc.'",b'tps://www.linkedin.com/in/john-caputo-85abb335'
512,b'LinkedIn Member',"b'Consultant, CIO'",b'Halley Consulting Group',b'',b''
513,b'Scott Gray',b'CIO - TrendTRACK',b'Congressional Quarterly',"b'Director of IT, CQ StateTrack'",b'tps://www.linkedin.com/in/scott-gray-70884a10'
514,b'Bill Hobrecht',b'CIO',b'MCAG',b'Managed Care Advisory Group',b'tps://www.linkedin.com/in/bill-hobrecht-42b2223'
515,b'Jim Burchinal',b'Chief Information Officer ( CIO )',b'Buckeye Consulting Engineers LTD',b'Network Engineer at Columbus City Schools',b'tps://www.linkedin.com/in/jim-burchinal-53886530'
516,b'Kate Watson',"b'COO, CIO and CFO'",b'Watson Family',b'Watson Family',b'tps://www.linkedin.com/in/kate-watson-6628417'
517,b'Jim Kuebler',b'CIO',b'Ameritraining Inc.',b'Vice President at Ameritraining Inc.',b'tps://www.linkedin.com/in/jim-kuebler-1905b6'
518,b'Steven Godee',b'CIO',b'Godee Consulting',b'Owner Godee Solutions',b'tps://www.linkedin.com/in/steven-godee-b5a39b32'
519,b'Ryan Davis',b'CIO',b'Basic Contractors Inc.',b'Technician at Basic Contractors Inc.',b'tps://www.linkedin.com/in/ryan-davis-b74aa513'
520,b'Josh Brockman',b'Deputy CIO - Wright-Patterson AFB',b'United States Air Force',b'USAF',b'tps://www.linkedin.com/in/josh-brockman-59a379148'
521,b'James Bonsky',b'Recording Secretary Treasurer /Secretary Treasurer Hall of Fame Central Labor Council AFL-CIO',b'Northeast Ohio Area Labor Federation AFL-CIO',b'Financial Secretary at United Steelworkers Local 1200',b'tps://www.linkedin.com/in/james-bonsky-03ab7141'
522,"b'Matt Myers, PMP'",b'CIO Staff Appraiser',b'Stark County Auditor',"b'Commercial, Industrial & Other Appraiser'",b'tps://www.linkedin.com/in/matt-myers-pmp-61680a15'
523,b'Jami C.',"b'CEO, CFO, and CIO'",b'Stay at Home Mom',b'Civil Engineering Professional',b'tps://www.linkedin.com/in/jami-c-9b70283a'
