,name,position,company,description,linkedin_url
434,LinkedIn Member,Vice President/Operations Manager,"Corinthian International Parking Services, Inc.",,
435,LinkedIn Member,,,,
436,LinkedIn Member,Vice President,COVE Laboratory Software,,
437,LinkedIn Member,,,,
438,LinkedIn Member,,,,
439,LinkedIn Member,"Vice President, Manufacturing and Donor Management",American Red Cross Biomedical Services,,
440,LinkedIn Member,,,,
441,LinkedIn Member,Vice President/Chief Financial Officer,Meridian Home Health,,
442,Mike Sneper,"Founder, Executive Vice President","Forever Young Assisted Living, Inc.",Executive Vice President,https://www.linkedin.com/in/mike-sneper-a71a921/
443,LinkedIn Member,,,,
444,LinkedIn Member,,,,
445,Pat Wolfram,,,Vice President/Hospital Administrator at El Camino Hospital Los Gatos,https://www.linkedin.com/in/pat-wolfram-a693895a/
446,Shaun Collard,,,"Vice President, Clinical Operations at DaVita",https://www.linkedin.com/in/shaun-collard-9ab16b36/
447,Carolyn Dossa,"Vice President, Institutional Quality",Children's Hospital & Research Center,"Vice President, Institutional Quality & Family Support Services, UCSF Benioff Children's Hospital Oakland, CA",https://www.linkedin.com/in/carolyn-dossa-a8253b26/
448,LinkedIn Member,,,,
449,LinkedIn Member,,,,
450,LinkedIn Member,,,,
451,LinkedIn Member,"Vice President, IT",TC3 Health an Emdeon Company,,
452,Bill Aliski,,,"Vice President, Financial Operations at UnitedHealthcare Specialty Benefits, a UnitedHealth Group company",https://www.linkedin.com/in/bill-aliski-1707aa5/
453,"Patrick Loschke. MBA, RCP",Senior Vice President of Business Development,"Optimal Health Services, Inc","Senior Vice President of Business Development at Optimal Health Services, Inc and Hospital & Health Care Consultant",https://www.linkedin.com/in/patrick-loschke-mba-rcp-79557b3/
454,Richard Rubinstein,"Vice President, General Counsel",California Association of Public Hospitals,"Vice President, Legal Counsel at California Association of Public Hospitals",https://www.linkedin.com/in/richard-rubinstein-a7a6922/
455,LinkedIn Member,Vice President,Nephrology Clinical Solutions,,
456,Marcie Nicols,,,Vice President at FibroMyWay.org,https://www.linkedin.com/in/marcie-nicols-56983b105/
457,"Tiffani McKain, BSBA, MBA, MHA",,,"Area Vice President at Healogics, Inc.",https://www.linkedin.com/in/tiffani-mckain-bsba-mba-mha-82670a75/
458,LinkedIn Member,,,,
459,LinkedIn Member,,,,
460,LinkedIn Member,,,,
461,Bronwyn Reece Calkins,Vice President of Home Health,Pathways Home Health & Hospice,Vice President of Home Health at Pathways Home Health and Hospice,https://www.linkedin.com/in/bronwyn-reece-calkins-62519620/
462,LinkedIn Member,,,,
463,"Tammy Wallace, CPA",Vice President Finance for Physician Organizations,UCSF Medical Center,Vice President Finance for Physician Organizations at UCSF,https://www.linkedin.com/in/tammy-wallace-cpa-42844014/
464,Diane Friedmann,Vice President,Livewell Clinics,Vice President LiveWell Clinics,https://www.linkedin.com/in/dianefriedmann/
465,LinkedIn Member,"Vice President, Operations","Petaluma Valley Hospital, Petaluma California",,
466,Seth Frohman,"Associate Vice President, Operations",Paradigm Management Services,"Associate Vice President, Operations, Paradigm Management Services",https://www.linkedin.com/in/seth-frohman-7520627/
467,Marian Maguire,Regional Vice President,Optum Health Behavioral Solutions,"Regional Vice President, Optum Operations",https://www.linkedin.com/in/marian-maguire-1b37934/
468,Heidi Runyon,Vice President of Billing and Collections,ProTransport-1,Vice President of Billing and Collections,https://www.linkedin.com/in/heidi-runyon-88268310a/
469,LinkedIn Member,Vice President of Public Relations,Serene Home Healthcare,,
470,LinkedIn Member,,,,
471,LinkedIn Member,,,,
472,LinkedIn Member,Vice President Hospital Services,"Toyon Associates, Inc.",,
473,LinkedIn Member,,,,
474,LinkedIn Member,,,,
475,LinkedIn Member,,,,
476,Erin Winter,,,Vice President of Operations at Hired Hands Homecare Inc,https://www.linkedin.com/in/erin-winter-20632a25/
477,LinkedIn Member,Vice President of Operations,"CareCounsel, LLC",,
478,LinkedIn Member,,,,
479,LinkedIn Member,,,,
480,LinkedIn Member,,,,
481,Tu M. Tran,Associate Vice President,UC Office of the President-Div of ANR,Associate Vice President - UC Office of the President-Div of ANR,https://www.linkedin.com/in/tu-m-tran-9a26956/
482,LinkedIn Member,,,,
483,LinkedIn Member,,,,
484,LinkedIn Member,,,,
485,Krna Catherine,,,Vice President at Stanford Health Care,https://www.linkedin.com/in/krna-catherine-a70562129/
486,LinkedIn Member,,,,
487,LinkedIn Member,,,,
488,LinkedIn Member,,,,
489,LinkedIn Member,,,,
490,LinkedIn Member,Vice President,Asan Industries INC.,,
491,Stephanie Yu,,,Vice President at Campus Rotaract Club of Davis,https://www.linkedin.com/in/stephanie-yu-3b308a77/
492,LinkedIn Member,"Executive Assistant to Vice President, Quality",Kaiser Permanente,,
493,LinkedIn Member,,,,
494,LinkedIn Member,,,,
495,LinkedIn Member,,,,
496,LinkedIn Member,,,,
497,LinkedIn Member,,,,
498,LinkedIn Member,,,,
499,LinkedIn Member,,,,
500,LinkedIn Member,,,,
501,"Annie (Truong) Low, CPA","Staff Vice President, Medicare Business Planning and Implementation","Anthem, Inc.","Staff Vice President, Medicare Business Planning and Implementation at Anthem Inc.",https://www.linkedin.com/in/annie-truong-low-cpa-a026b78/
502,LinkedIn Member,Vice President,NorthBay Healthcare,,
503,"Trina White MBA, FACHE, PT","Vice President of Operations, SEBMF",Sutter Health,Vice President of Operations,https://www.linkedin.com/in/trina-white-mba-fache-pt-b973a64/
504,LinkedIn Member,Vice President Operations,Kaiser Permanente,,
505,LinkedIn Member,,,,
506,"Darcy de Leon, MBA, MSA",,,Assistant Vice President at Frank R. Howard Memorial Hospital/Adventist Health,https://www.linkedin.com/in/darcy-de-leon-mba-msa-84026937/
507,LinkedIn Member,,,,
508,LinkedIn Member,,,,
509,LinkedIn Member,,,,
510,LinkedIn Member,,,,
511,LinkedIn Member,,,,
512,LinkedIn Member,"Vice President, Actuarial Services",Kaiser Permanente,,
513,LinkedIn Member,"Assistant Vice President, Strategic Initiatives",NCQA,,
514,LinkedIn Member,,,,
515,LinkedIn Member,,,,
516,LinkedIn Member,,,,
517,LinkedIn Member,,,,
518,LinkedIn Member,Regional Vice President,Hospital Council of Northern & Central California,,
519,LinkedIn Member,,,,
520,LinkedIn Member,,,,
521,LinkedIn Member,,,,
522,LinkedIn Member,,,,
523,LinkedIn Member,,,,
524,LinkedIn Member,,,,
525,LinkedIn Member,Vice President,"Wine Country Chapter, Canine Commpanions",,
526,LinkedIn Member,,,,
527,LinkedIn Member,,,,
528,LinkedIn Member,,,,
529,LinkedIn Member,,,,
530,LinkedIn Member,,,,
531,LinkedIn Member,,,,
532,LinkedIn Member,,,,
533,LinkedIn Member,,,,
534,LinkedIn Member,,,,
535,LinkedIn Member,,,,
536,LinkedIn Member,,,,
537,LinkedIn Member,,,,
538,LinkedIn Member,,,,
539,LinkedIn Member,Vice President Sales,Siemens,,
540,LinkedIn Member,,,,
541,LinkedIn Member,,,,
542,"Abdul Hamamsy, Esq.",,,"Interim Vice President, Claims & Litigation at The Risk Authority Stanford",https://www.linkedin.com/in/abdul-hamamsy-esq-59a2bb5b/
543,LinkedIn Member,,,,
544,Joe Spears,"Vice President, Finance ad Corporate Controller","Omnicell, Inc.","Vice President, Finance & Corporate Controller at Omnicell, Inc.",https://www.linkedin.com/in/joe-spears-80882172/
545,LinkedIn Member,,,,
546,LinkedIn Member,,,,
547,LinkedIn Member,,,,
548,LinkedIn Member,,,,
549,LinkedIn Member,,,,
550,LinkedIn Member,,,,
551,LinkedIn Member,,,,
552,LinkedIn Member,,,,
553,LinkedIn Member,,,,
554,LinkedIn Member,,,,
555,LinkedIn Member,,,,
556,LinkedIn Member,Vice President,Prime Home Physical Therapy,,
557,LinkedIn Member,,,,
558,LinkedIn Member,,,,
559,LinkedIn Member,,,,
560,LinkedIn Member,,,,
561,LinkedIn Member,,,,
562,LinkedIn Member,,,,
563,LinkedIn Member,,,,
564,Sean Ayers,Regional Vice President of Sales & Marketing,Kindred Healthcare,Regional Vice President of Sales at Kindred Healthcare - Hospital Division,https://www.linkedin.com/in/sean-ayers-84347a8/
565,LinkedIn Member,,,,
566,LinkedIn Member,,,,
567,LinkedIn Member,,,,
568,LinkedIn Member,,,,
569,LinkedIn Member,,,,
570,LinkedIn Member,,,,
571,LinkedIn Member,,,,
572,LinkedIn Member,,,,
573,LinkedIn Member,,,,
574,Niraj Sehgal,Vice President & Chief Quality Officer,UCSF Health,Vice President & Chief Quality Officer at UCSF Health; Professor of Medicine at UCSF,https://www.linkedin.com/in/niraj-sehgal-75b04591/
575,LinkedIn Member,"Vice President, Retired",Saint Louise Regional Hospital,,
576,LinkedIn Member,,,,
577,Mary Kay (MK) Murlas,,,Vice President at STAT Revenue,https://www.linkedin.com/in/mkmurlas/
578,LinkedIn Member,,,,
579,Jeff Album,"Vice President, Public and Government Affairs",Delta Dental of California,"Vice President, Public and Government Affairs",https://www.linkedin.com/in/jeffalbum/
580,Michelle Brennan-Cooke,"Vice President, Clinical Strategy and Innovation",Magellan Behavioral Health,"Vice President, Clinical Strategy and Innovation",https://www.linkedin.com/in/michelle-brennan-cooke-7236a84/
581,Samir Lad,Vice President (Chief Architect) - Digital Architecture,GE Healthcare,Vice President (Chief Architect) - Digital Architecture,https://www.linkedin.com/in/samlad/
582,Deanna Thompson,Vice President of Sales,Apria Healthcare,Vice President of Strategic Relations at Apria Healthcare,https://www.linkedin.com/in/deanna-thompson-24585027/
583,Neal Miller,,,"Vice President, Multi-State, National Sales and Administration at Kaiser Permanente",https://www.linkedin.com/in/neal-miller-53656a7/
584,LinkedIn Member,"Vice President, Strategic Market Planning",Kaiser Permanente,,
585,Aaron McPherson,Vice President of Operations,Center for Elders' Independence,Vice President of Operations,https://www.linkedin.com/in/aaron-mcpherson-a37a4227/
586,Marilyn Chow,Vice President,kasier Permanente,"Vice President, Patient Care Services, Kaiser Permanente",https://www.linkedin.com/in/marilyn-chow-0970119/
587,Marc Willard,Vice President,Humana,President at Transcend Insights,https://www.linkedin.com/in/marcwillard/
588,Aman Dhuper,Vice President Operations,Company Confidential,President & Chief Executive Officer,https://www.linkedin.com/in/aman-dhuper-6698b224/
589,Lee Huskins,"Interim President, CEO & Sr. Vice President, Chief Operating Officer",John Muir Physician Network,President and Chief Administrative Officer at John Muir Physician Network,https://www.linkedin.com/in/lee-huskins-4462451/
590,Adriene Iverson,Vice President of Strategy and Business Development,Elder Care Alliance,President and CEO at Elder Care Alliance,https://www.linkedin.com/in/adrieneiverson/
591,John Romer,Senior Vice President,DaVita,President DaVita Rx,https://www.linkedin.com/in/john-romer-01637121/
592,Elna Tymes,Vice-chair,Mountain View Senior Advisory Committee,President at LTS Consultants LLC,https://www.linkedin.com/in/elna-tymes-32a6552/
593,Carsten Lunde,Vice President - Credentials Committee,MGPHO,,https://www.linkedin.com/in/carsten-lunde-14ba3a10/
594,David Odato,"Associate Vice Chancellor, Human Resources-UCSF, Senior Vice President, Human Resources-UCSF Health","University of California, San Francisco and UCSF Health",Associate Vice Chancellor Human Resources - UCSF,https://www.linkedin.com/in/david-odato-540705b/
595,Sean McCarthy,"Vice President, Operations",Vibra Healthcare,Divisional President at Vibra Healthcare,https://www.linkedin.com/in/sean-mccarthy-35888148/
596,LinkedIn Member,Vice President -Operations Strategy & Contract Negotiations,Palliative Care & Gerontology Consortium A Medical Corporation,,
597,LinkedIn Member,Vice-President,Mix it up Events,,
598,Becca Teutle,Vice President,"Hospital Systems, Inc (HSI)","President at Hospital Systems, Inc (HSI)",https://www.linkedin.com/in/becca-teutle-973950b/
599,Vincent Johnson,Executive Vice President and Chief Operating Officer,UCSF Medical Center,Executive Vice President and Chief Operating Officer UCSF Health,https://www.linkedin.com/in/vincentjohnsonjr/
600,LinkedIn Member,Regional Vice President,Hospital Council of Northern and Central California,,
601,Sally Kaye Plank,,,Senior Vice President Organizational Accountability at Frontporch,https://www.linkedin.com/in/sally-kaye-plank-2716b615/
602,Daniel Morissette,Senior Executive Vice President/ Chief Financial Officer,Dignity Health,Senior Executive Vice President / CFO at Dignity Health,https://www.linkedin.com/in/danielmorissette/
603,LinkedIn Member,,,,
604,LinkedIn Member,"President Local # 1, National Vice President F.D.#1",National Federation of Federal Employees,,
605,LinkedIn Member,,,,
606,Barbara Norman,"Vice President, Client Growth",Medtel.com,"Vice President, Client Growth -- Transforming Surgical Care Management; A New Class of Software.",https://www.linkedin.com/in/barbaranorman1/
607,LinkedIn Member,,,,
608,Gabrielle Steigerwald,Vice President of Business Operations,Order of Omega,Undergraduate Research Assistant at Purdue University,https://www.linkedin.com/in/gabrielle-steigerwald-a26727104/
609,Jessica W.,Vice President,Interact District 5170,Student at Castro Valley High School,https://www.linkedin.com/in/jwong1111/
610,LinkedIn Member,,,,
611,Kevin Hart,Vice President and Regional Business Information Officer - Northern California,Kaiser Permanente Information Technology,VP and Regional CIO - Northern California - Kaiser Permanente Information Technology,https://www.linkedin.com/in/kevin-hart-502954/
612,Jon Russell,Sr. Vice President Information Technology and Systems and CIO,John Muir Health,SVP | CIO | Analytics at John Muir Health,https://www.linkedin.com/in/jon-russell-4617b36/
613,"Dale E. Beatty, DNP, RN, NEA-BC",Stanford Health Care Chief Nursing Officer / Vice President,Stanford Health Care,Stanford Health Care Chief Nursing Officer - Doctor of Nursing Practice,https://www.linkedin.com/in/dale-e-beatty-dnp-rn-nea-bc-6667718/
614,Kristin Baker Spohn,Senior Vice President Business Development,Collective Health,SVP Business Development at Collective Health,https://www.linkedin.com/in/kristin-baker-spohn-8953762/
615,Srushti Vora,Vice President,Berkeley Women in Business,Recipient of 2016 Jengyee Prize- Leadership for a better world,https://www.linkedin.com/in/srushtivora/
616,Michael Morotti,Vice President,Simplee,Transforming the Patient Financial Experience,https://www.linkedin.com/in/mikemorotti/
617,Paul Greenall,"Senior Vice President, Strategy & Business Development",McKesson,"SVP, Strategy & Development at McKesson",https://www.linkedin.com/in/greenall/
618,Susan Moon,"Vice President, Digital Experience Center",Kaiser Permanente,"VP, Digital Experience Center @ Kaiser Permanente",https://www.linkedin.com/in/moonsusan/
619,Tom Witmer,"Vice President, Information Technology",Kaiser Foundation Health Plan,Senior Analytics and Technology Executive,https://www.linkedin.com/in/tomwitmer/
620,LinkedIn Member,Vice President,Kaiser Permanente,,
621,Mark Viden,"Vice President, Brand Marketing",Dignity Health,Brand Strategist and Marketer,https://www.linkedin.com/in/markviden/
622,Cynthia Lee,Bay Area Division Vice President Strategy and Business Development,Sutter Health,Sutter Health Bay Area VP of Strategy,https://www.linkedin.com/in/cynthia-lee-1377a113/
623,Amanda Goltz,"Vice President, Digital Innovation",BTG,Driving commercial models for digital health,https://www.linkedin.com/in/amandagoltz/
624,Anita Gupta,Vice President Of Product Management,Genos,Head of Product Management at Genos,https://www.linkedin.com/in/anitaagupta/
625,Chi Nguyen,"Vice President, Marketing",McKesson Corporation,Expertise in Building Growth - Start-Ups through Fortune 500 Organizations (Marketing/ Strategy & Business Development),https://www.linkedin.com/in/chimnguyen/
626,Chris McCarthy,"Vice President, Strategy & Innovation",HopeLab,HopeLab and ILN,https://www.linkedin.com/in/cjmccarthy/
627,Richard Gurley,Executive Vice President & member of Founding Team,WelbeHealth,Healthcare growth business leader,https://www.linkedin.com/in/richard-gurley-b153581/
628,LinkedIn Member,Assistant Vice President,GENPACT,,
629,Arun Mirchandani,"Sr. Vice President, Products and Technology",Vocera Communications (VCRA),"Head of Products (Technology, R&D, Prog Mgmnt)",https://www.linkedin.com/in/arunmirchandani/
630,"Ronald L. Copeland, MD, FACS",Senior Vice President of National Diversity & Inclusion Strategy and Policy,Kaiser Foundation Health Plan,Diversity & Inclusion Strategist ► Innovative Physician Executive ► Visionary Leader,https://www.linkedin.com/in/ronaldlcopeland/
631,Chris Grant,Chief Operating Officer and Executive Vice President,Kaiser Permanente,Chief Operating Officer and EVP Kaiser Permanente,https://www.linkedin.com/in/chris-grant-2a791264/
632,John Bibby,Regional Vice President,St. Joseph Health,Northern CA VP of HR Providence St Joseph Health,https://www.linkedin.com/in/john-bibby-b660b115/
633,Thomas Leahy,Vice President Sales and Business Development,Aegify,"Managing Director, Synepta Group",https://www.linkedin.com/in/thomas-leahy-a497aa4/
634,Kevin Knopf,Vice President,Rooms that Rock for Chemo,"Chief Medical Officer, Cancer Commons",https://www.linkedin.com/in/drkevinknopf/
635,Elizabeth Stone,Vice President of Operations,Nuna Inc.,Operations at Nuna Inc.,https://www.linkedin.com/in/elizabeth-stone-608a754/
636,Colleen McKeown,Senior Vice President and Area Manager Hospitals/Health Plan,Kaiser Permanente,CEO at Kaiser Permanente,https://www.linkedin.com/in/colleen-mckeown-8b98a834/
637,Erik Bengtsson,Vice President - Coaching Practice / Senior Manager,The Trium Group,Entrepreneurial Builder / Strategic Thought Leader / Executive Coach,https://www.linkedin.com/in/erbengtsson/
638,Helen Wilmot,"Vice President, Facilities Services & Planning",Stanford Health Care,Senior Executive | Board Member | Mentor,https://www.linkedin.com/in/helenwilmot/
639,Madhu Narasimhan,Senior Vice President - Head of Digital PMO,Wells Fargo,SVP - Head of Digital PMO at Wells Fargo,https://www.linkedin.com/in/madhu-narasimhan-81b532/
640,Josh DeFonzo,Vice President,"Auris Surgical Robotics, Inc.","Market, Customer, and Product Development Leader",https://www.linkedin.com/in/joshdefonzo/
641,Ali Farzad,Internal Vice President,Seed of Health,"Student at University of California, Berkeley",https://www.linkedin.com/in/ali-farzad-861967107/
642,Jenny Visperas,Account Vice President,Visiant Health,Sr. Relationship Manager at ikaSystems,https://www.linkedin.com/in/jenny-visperas-97a8608/
643,George Gardner-Serra,"Regional Vice President, Healthcare Strategy & Innovation (West Region Lead)",North Highland,Senior Advisor & Investor - Healthcare Strategy & Innovation,https://www.linkedin.com/in/georgegardner/
644,Steve Silverstein,"Vice President, Chief Clinical Architect",McKesson Corp.,VP at McKesson Corp.,https://www.linkedin.com/in/steve-silverstein-5778544/
645,Anthony Redmond,Vice President Human Resources,Alameda Health System,Chief Human Resources Officer at Alameda Health System,https://www.linkedin.com/in/anthony-redmond-80510b3/
646,Russ Cucina,"Vice President, Health Informatics and Chief Health Information Officer",UCSF Health,"VP Health Informatics and Chief Health Information Officer, Professor of Hospital Medicine",https://www.linkedin.com/in/rjcucina/
647,Jason Erdell,"Executive Vice President, Technology-Enabled Services",Change Healthcare,EVP Technology-Enabled Services at Change Healthcare,https://www.linkedin.com/in/jason-erdell-25373b13/
648,Jason Higgins,Vice President - Strategy & Business Development/M&A,McKesson,Corporate & Business Development,https://www.linkedin.com/in/jason-higgins-8177a2/
649,Rhonda R Foster,Interim Senior Vice President and Chief Nursing and Patient Care Services Officer,City of Hope,Consultant,https://www.linkedin.com/in/rhonda-r-foster-a6305b14/
650,Patrick Nelli,"Senior Vice President, CAFE Product Line",Health Catalyst,"SVP, Health Catalyst",https://www.linkedin.com/in/jpatricknelli/
651,Matt Neal,Vice President - Vantage Oncology,McKesson,"Strategy and Business Development, McKesson",https://www.linkedin.com/in/matthewrneal/
652,"Becca Lococo, PhD","Vice President, Strategy",The Advisory Board Company,"Innovative healthcare professional, passionate about transforming healthcare",https://www.linkedin.com/in/becca-lococo-phd-a713185/
653,Ramya Singh,Vice President - North & South America,INSIGHTEC,Commercial Leader | High Growth Start Up Accelerator | General Manager | Business Development | Healthcare,https://www.linkedin.com/in/ramyasingh/
654,Mark Heit,"Senior Vice President, National Strategy & Development",Beacon Health Options,SVP of National Strategy & Development at Beacon Health Options,https://www.linkedin.com/in/mark-heit-8333516/
655,Wendy Foad,Interim Vice President Patient Care Services and Chief Nursing Officer,Stanford Health Care,Associate Chief Nursing Officer at Stanford Health Care,https://www.linkedin.com/in/wendy-foad-b363326/
656,Efton Hall,"Vice President, Healthcare Division",Management Recruiters of Berkeley,"Executive Search, Healthcare",https://www.linkedin.com/in/eftonhall/
657,LinkedIn Member,"Senior Vice President, Corporate Real Estate",Dignity Health,,
658,Mitchell Baum,"Regional Vice President of Payer Sales, Commercial West",Edifecs,"Regional VP of Payer Sales, Commercial West",https://www.linkedin.com/in/mitchbaum/
659,Tom Bobich,"Vice President, Marketing",Advanced ICU Care,Leadership for Growing Service Businesses,https://www.linkedin.com/in/tombobich/
660,Trevor Thompson,Vice President of Business Development,Royal Ambulance,"Healthcare Executive | VP, Business Development at Royal Ambulance",https://www.linkedin.com/in/trevorsthompson/
661,"Harly Neumann, PhD, SPHR","Vice President of Human Resources, Sutter Health Bay Area Foundation",Sutter Health,Healthcare HR Executive,https://www.linkedin.com/in/harlyneumann/
662,Phil Chuang,"Vice President, Strategy and Business Development, Sutter Care",Home at Sutter Health,"VP, Strategy and Business Development, Sutter Care at Home at Sutter Health",https://www.linkedin.com/in/philchuang/
663,Todd Strumwasser,Senior Vice President Operations,Dignity Health,Dignity Health,https://www.linkedin.com/in/todd-strumwasser-928885b/
664,Chris Boyd,Senior Vice President/Area Manager,Kaiser Permanente Santa Clara Medical Center,Healthcare Leader,https://www.linkedin.com/in/chris-boyd-1786623/
665,Mark Williams,Vice President IT/Chief Security Officer,Pacific Pulmonary Services,,https://www.linkedin.com/in/markpatrickwilliams/
666,LinkedIn Member,Vice President and Medical Director,California Advanced Imaging Medical Associates,,
667,Mike Patel,Chief Information Officer & Vice President,Verity Medical Foundation,CIO & VP at Verity Medical Foundation,https://www.linkedin.com/in/mike-patel-913385b/
668,Wade Bolton,"Divisional Vice President, Hematology R&D",Abbott Laboratories,"Divisional VP R&D, Abbott Hematology",https://www.linkedin.com/in/wade-bolton-85213a10/
669,Alyssa Kwan,Vice President,California Health Professional Student Alliance (CaHPSA),"Student at University of California, Davis",https://www.linkedin.com/in/alyssa-kwan/
670,Michael Blaszyk,Senior Executive Vice President & Chief Financial Officer,Dignity Health,Director at Sound Physicians,https://www.linkedin.com/in/michael-blaszyk-83096435/
671,Erin Ackenheil,Vice President Sales,"Anthem, Inc.",Healthcare Executive,https://www.linkedin.com/in/erin-ackenheil-5a582713/
672,Shaun Bodington,"Vice President, New Product Development",Experian Health,Transformation in Health,https://www.linkedin.com/in/bodington/
673,Brad Wolfsen,Senior Vice President,bswift,Healthcare Executive & Innovator,https://www.linkedin.com/in/brad-wolfsen-5a0a96/
674,Jennifer Payne,Vice President of Operations,Premise Health,Executive Director at Groups: recover together.,https://www.linkedin.com/in/jenniferlynnpayne/
675,Shay Strachan,Vice President Strategic Partnerships & Network Development,UCSF Medical Center,Strategic Partnerships at UCSF Health,https://www.linkedin.com/in/shaystrachan/
676,LinkedIn Member,"VIce President, Clinical Services (interim)",UCSF Medical Center,,
677,Deepak Khuntia,"Senior Vice President, Chief Medical Officer",Varian Medical Systems,Radiation Oncologist at PCS Medical Group,https://www.linkedin.com/in/deepak-khuntia-01348410/
678,Elizabeth Conrady,"Vice President, Marketing - Health 2.0 San Francisco",Health 2.0,Marketing & Business Development | Healthcare,https://www.linkedin.com/in/elizabethconrady/
679,Anthony Barrueta,"Senior Vice President, Government Relations",Kaiser Foundation Health Plan,Government Relations Executive at Kaiser Foundation Health Plan,https://www.linkedin.com/in/anthony-barrueta-1951a67/
680,kelly johnson,"Vice President Patient Care Services, Chief Nursing Officer",Stanford Children's Health | Lucile Packard Children's Hospital Stanford,Clinical Associate Professor (Affiliated) at Stanford University School of Medicine,https://www.linkedin.com/in/kelly-johnson-08301810b/
681,Murali Naidu,"Vice President, Chief Clinical Officer",Sentara Healthcare,Chief Clinical Officer at Sentara Healthcare,https://www.linkedin.com/in/muralinaidu/
682,Sean Van Slyck,Vice President - Organ Operations,Donor Network West,Chief Operating Officer at Donor Network West,https://www.linkedin.com/in/sean-van-slyck-a473925/
683,Justin Ferber,Vice President & General Counsel,Omada Health,General Counsel at Omada Health,https://www.linkedin.com/in/justinferber/
684,Victor Valenzuela,Vice President Ministry Formation,Dignity Health,VP Ministry Formation,https://www.linkedin.com/in/victor-valenzuela-2aa67130/
685,Jennifer Kurkjian,"Vice President, Managed Care",Dignity Health,"""We either get success or lessons. If we learn our lessons successfully, we get both"". C. Jung",https://www.linkedin.com/in/jennifer-kurkjian-5235bba/
686,LinkedIn Member,"Vice President, Global Marketing & Customer Service",NDS Surgical Imaging,,
687,Murray Ross,Vice President,"Kaiser Foundation Health Plan, Inc.","Health Care Finance and Policy Expert, Kaiser Permanente",https://www.linkedin.com/in/murray-ross-7793654/
688,Scott Ptacnik,"Vice President, Accountable Care Operations",University Healthcare Alliance (UHA),Healthcare Strategy & Operations Executive,https://www.linkedin.com/in/scottptacnik/
689,Richard Katzman,"Executive Vice President, Operations",LA BioMed – Los Angeles Biomedical Research Institute,Chief Strategy Officer at El Camino Hospital,https://www.linkedin.com/in/richard-katzman-7335a8b9/
690,LinkedIn Member,First Vice President,American Dental Association,,
691,Josh Raimondi,"Senior Vice President - Western Region, Medline Homecare division",Medline Industries,"Senior VP - Western Region, MEDLINE HomeCare division",https://www.linkedin.com/in/josh-raimondi-8a7a58/
692,Carolina Zubiri,Vice-president,Kids With Dream,Attending Stanford University,https://www.linkedin.com/in/carolina-zubiri-77771662/
693,Samiha Uddin,Vice President,Muslim Student Association,Student at UC Berkeley,https://www.linkedin.com/in/samiha-uddin-05484928/
694,Dave Jimil Morales,Founding Vice President,"Morning Sign Out, UCSC Chapter","Undergraduate Research Assistant, Hinck Lab at UCSC Biomedical Sciences Building",https://www.linkedin.com/in/davejpmorales/
695,Raadhika Shah,Chapter Vice President,American Medical Women's Association (AMWA),Majoring in Biological Sciences at Cal Poly San Luis Obispo,https://www.linkedin.com/in/raadhikashah/
696,Delia Peterson,"Vice President, Physician Services",Brown and Toland Medical Group,COO,https://www.linkedin.com/in/delia-peterson-0b9a8711/
697,"Elizabeth R. Carty, MSW",Executive Vice President,WelbeHealth,Expert in the Program of All-inclusive Care for the Elderly (PACE),https://www.linkedin.com/in/cartyconsulting/
698,Hala Helm,Executive Vice President,"Capstone Insurance, LLC",Chief Risk Officer at Palo Alto Foundation Medical Group,https://www.linkedin.com/in/hala-helm-5b40b59/
699,Karen Hwang,"Vice President, Practice Optimization",Evolent Health,Experienced Healthcare Strategy Consultant,https://www.linkedin.com/in/karen-hwang-a3786b5/
700,Sherry Jennings,Vice President of CA Underwriting,Kaiser Permanente,"VP of Underwriting CA, Kaiser Permanente",https://www.linkedin.com/in/sherry-jennings-421965bb/
701,Yasmeen Ahmed,Organizing Director in the Office of External Affairs Vice President,Associated Students of the University of California,Organizing Director for Associated Students of the University of California (ASUC),https://www.linkedin.com/in/yasmeenahmed/
702,Sherie Ambrose,"Vice President,Patient Care Services/CNE",Dignity Health,VP Patient Care Services/CNE at Dignity Health,https://www.linkedin.com/in/sherie-ambrose-6a516653/
703,"Mike Williams, MPA/HSA",Executive Vice President,The,Emergency Medical Care Vision Creator,https://www.linkedin.com/in/theabarisgroup/
704,Traci (Hoiting) Duncan,"Vice President, Chief Nursing Officer",NorthBay Healthcare,"VP, Chief Nursing Officer",https://www.linkedin.com/in/traci-hoiting-duncan-1a6521b/
705,Rena Flovin,Vice President,Alliance Occupational Medicine,"Work injuries, respiratory testing, DMV physicals, drug screenings, EHS and employer services.",https://www.linkedin.com/in/rena-flovin-3a10a08/
706,Jib Martens,Vice President Business Development,"PSYCHeANALYTICS, Inc.",Growth Driven Entrepreneur and Business Developer,https://www.linkedin.com/in/jibmartens/
707,Rahul Joglekar,"Vice President | Head of Strategy, Provider Division","Truven Health Analytics, an IBM Company",Strategy Head | Provider business of IBM Watson Health,https://www.linkedin.com/in/rahul-joglekar-9991567/
708,George Stemerman,"Vice President, Taft Hartley Services",Manning & Napier,Director at Burd Health,https://www.linkedin.com/in/george-stemerman-4338439/
709,"Cathy O'Brien, RN, CHC",Vice President Quality and Patient Safety (Interim),Alameda Health System,"Director, Accreditation and Patient Safety",https://www.linkedin.com/in/cathyobrien/
