,name,position,company,description,linkedin_url
412,"b'Jeffrey Uhler, M.Div., BCC'",b'Vice President',b'WISCONSIN CHAPLAINCY ASSOCIATION INC',"b""Neuro Chaplain at Aurora St. Luke's Medical Center""",b'https://www.linkedin.com/in/revjeffuhler/'
413,b'Maja Jurisic',"b'Vice-President, Medical Director, Concentra Strategic Accounts'",b'Concentra',"b'MD, CPE'",b'https://www.linkedin.com/in/maja-jurisic-745aa010/'
414,b'LinkedIn Member',b'Vice President',b'Future Healthcare Executives',b'',b''
415,b'Hemant Shah',b'Vice President',b'Milwaukee Radiologists Ltd',b'Radiologist',b'https://www.linkedin.com/in/hemant-shah-930599103/'
416,b'LinkedIn Member',"b'Vice President, Wheaton Franciscan Laboratory, SE WI'",b'Wheaton Franciscan Healthcare',b'',b''
417,b'Edwin Foster',b'Senior Vice President of Later LIfe Enjoyment and Fulfillment',b'Retired',b'RETIRED',b'https://www.linkedin.com/in/edwin-foster-79552819/'
418,b'LinkedIn Member',"b'Vice-President, Human Resources'",b'St. Ann Center for Intergenerational Care',b'',b''
419,b'Lorie Stasik',b'Vice President of Operations',"b'AGHIT Consulting, LLC'",b'VP of Operations',b'https://www.linkedin.com/in/lorie-stasik-a4373114/'
420,b'LinkedIn Member',b'Vice-President',"b'Lifestar Emergency Medical Services, L.L.C.'",b'',b''
421,b'LinkedIn Member',b'Vice President',b'Vines to Cellar',b'',b''
422,b'LinkedIn Member',b'Board Vice President',b'Elmbrook Humane Society',b'',b''
423,b'Nancy Korom',b'Vice President and Chief Nursing Officer',"b""Children's Hospital of WI""","b""Chief Nursing Officer at Children's Hospital of Wisconsin""",b'https://www.linkedin.com/in/nancy-korom-88044113/'
424,b'LinkedIn Member',b'Vice President',"b'A.L.L. Clear, Inc.'",b'',b''
425,b'LinkedIn Member',b'Vice President of Confidentiality Operations',b'Badger SPILL (Supporting Peers in Laidback Listening)',b'',b''
426,"b'Randall L. Thomas, RN, BSN, MBA, CSSGB'",b'Co-Owner / Vice President',"b'RN Consultation and Services, LLC'",b'ICU Manager / All Saints at Wheaton Franciscan Healthcare',b'https://www.linkedin.com/in/randall-l-thomas-rn-bsn-mba-cssgb-74677631/'
427,b'LinkedIn Member',b'Vice President Business Development',b'ACL Laboratories',b'',b''
428,b'Christine Hutchison',b'Vice President Organization & Leadership Development',b'Wheaton Franciscan Healthcare',b'Healthcare Executive',b'https://www.linkedin.com/in/christine-hutchison-24545512/'
429,b'LinkedIn Member',b'Vice President',b'N.E.C.',b'',b''
