,name,position,company,description,linkedin_url
331,b'Christopher Corey',b'Chief Marketing Officer',b'MarketHive',b'Markethive is a full suite \xe2\x80\x9cInbound Marketing\xe2\x80\x9d platform integrated with a full scale \xe2\x80\x9csocial network\xe2\x80\x9d targeting the 800',b'tps://www.linkedin.com/in/chriscorey'
332,b'Neil F.',b'Chief Technology Officer',"b'HeyLiveMusic, LLC'","b'CTO at eFriendMarketing, LLC'",b'tps://www.linkedin.com/in/neil-f-7a02a81'
333,b'joshua shawkey',b'Chief - Application Support',b'DISA',b'at',b'tps://www.linkedin.com/in/joshua-shawkey-a048167a'
334,"b'Russell Betts, PMP, CPA'","b'Vice President, Chief Operating Officer'","b'Make-A-Wish Of Ohio, Kentucky, and Indiana'",b'Providing Business Operations and Project Management Leadership that Increases Value to an Organization',b'tps://www.linkedin.com/in/rubetts'
335,b'John McDonald',b'',b'',b'Chief Executive Officer at ClearObject',b'tps://www.linkedin.com/in/jpmcdon'
336,b'Andy Mattes',b'',b'',b'Chief Executive Officer at Diebold Nixdorf',b'tps://www.linkedin.com/in/andy-mattes-57120412'
337,b'Dennis Maloney',"b'VP, Chief Digital Officer'","b""Domino's Pizza""","b""VP, Chief Digital Officer at DOMINO'S PIZZA""",b'tps://www.linkedin.com/in/damaloney'
338,b'Bonnie Smith',b'Vice President and Chief Information Officer (VP & CIO)',b'Lear Corporation',b'Vice President and Chief Information Officer (VP & CIO) at Lear',b'tps://www.linkedin.com/in/bonnie-smith-448b9b64'
339,b'Tim Cunningham',b'Chief Information Officer',b'Grange Insurance',"b'Chief Information Officer, Grange Insurance'",b'tps://www.linkedin.com/in/tim-cunningham-6a058510'
340,b'Andre Arbelaez',b'SVP and Chief Strategy Officer',b'Softtek',b'SVP & Chief Strategy Officer for Softtek USA and President of the Hispanic IT Executive Council (HITEC)',b'tps://www.linkedin.com/in/arbelaez'
341,b'Neil F.',b'Chief Technology Officer',"b'HeyLiveMusic, LLC'","b'CTO at eFriendMarketing, LLC'",b'tps://www.linkedin.com/in/neil-f-7a02a81'
342,b'joshua shawkey',b'Chief - Application Support',b'DISA',b'at',b'tps://www.linkedin.com/in/joshua-shawkey-a048167a'
343,"b'Russell Betts, PMP, CPA'","b'Vice President, Chief Operating Officer'","b'Make-A-Wish Of Ohio, Kentucky, and Indiana'",b'Providing Business Operations and Project Management Leadership that Increases Value to an Organization',b'tps://www.linkedin.com/in/rubetts'
344,b'John McDonald',b'',b'',b'Chief Executive Officer at ClearObject',b'tps://www.linkedin.com/in/jpmcdon'
345,b'Andy Mattes',b'',b'',b'Chief Executive Officer at Diebold Nixdorf',b'tps://www.linkedin.com/in/andy-mattes-57120412'
346,b'Shohreh Abedi',"b'EVP, Chief Operations & Technology Officer'",b'AAA',"b'EVP, Chief Operations and Technology Officer at The Auto Club Group'",b'tps://www.linkedin.com/in/shohreh-abedi-5a73753b'
347,b'Dennis Maloney',"b'VP, Chief Digital Officer'","b""Domino's Pizza""","b""VP, Chief Digital Officer at DOMINO'S PIZZA""",b'tps://www.linkedin.com/in/damaloney'
348,b'Bonnie Smith',b'Vice President and Chief Information Officer (VP & CIO)',b'Lear Corporation',b'Vice President and Chief Information Officer (VP & CIO) at Lear',b'tps://www.linkedin.com/in/bonnie-smith-448b9b64'
349,b'Tim Cunningham',b'Chief Information Officer',b'Grange Insurance',"b'Chief Information Officer, Grange Insurance'",b'tps://www.linkedin.com/in/tim-cunningham-6a058510'
350,b'Andre Arbelaez',b'SVP and Chief Strategy Officer',b'Softtek',b'SVP & Chief Strategy Officer for Softtek USA and President of the Hispanic IT Executive Council (HITEC)',b'tps://www.linkedin.com/in/arbelaez'
351,b'Audrey Dunning',b'Chief Executive Officer',b'Summa Technologies',b'Chief Executive Officer (CEO) at Summa',b'tps://www.linkedin.com/in/audreydunning'
352,b'Henry Balanon',b'Chief Product Officer',b'Autobooks.co',b'Chief Product Officer at Autobooks',b'tps://www.linkedin.com/in/balanon'
353,"b'John Johnston, CISSP'",b'Chief Information Security Officer / HIPAA Security Officer',b'Westlake Chemical (formerly Axiall Corporation)',b'Chief Information Security Officer / HIPAA Security Officer at Westlake Chemical',b'tps://www.linkedin.com/in/john-johnston-cissp-0a0948b'
354,b'Ed Kenty',b'',b'',b'Chairman and Chief Executive Officer at Park Place Technologies',b'tps://www.linkedin.com/in/ekenty'
355,b'Grant Harris',b'',b'',b'Chief Information Security Officer at Flagstar Bank',b'tps://www.linkedin.com/in/grantharris1'
356,b'Brian Watts',b'',b'',b'Chief Technology Officer at Huntington National Bank',b'tps://www.linkedin.com/in/brian-watts-358b337'
357,b'Jim Higgins',b'Chief Information Officer',b'Bedrock Manufacturing',b'Chief Information Officer Bedrock Manufacturing (Shinola & Filson)',b'tps://www.linkedin.com/in/jhigg'
358,b'Franklin Donahoe',b'',b'',b'Chief Information Security Officer at Mylan',b'tps://www.linkedin.com/in/franklin-donahoe-988764106'
359,b'Patrick Ghilani',b'',b'',b'Chief Executive Officer at MRI Software LLC',b'tps://www.linkedin.com/in/patrickghilani'
360,b'Daniel Incandela',b'',b'',b'Chief Marketing Officer at Return Path',b'tps://www.linkedin.com/in/danielincandela'
361,b'Bryan Everly',b'',b'',b'Chief Technology Officer at NextGear Capital',b'tps://www.linkedin.com/in/bryaneverly'
362,b'Mark Miko',b'',b'',b'Chief Information Officer (CIO) at Duquesne Light Company',b'tps://www.linkedin.com/in/mark-miko-bba2133'
363,b'Angela Cinefro',b'',b'',b'Chief Operating Officer at Clarity Insights',b'tps://www.linkedin.com/in/angela-cinefro-b7223b1'
364,b'Paul Elliott',b'',b'',b'Chief Digital Officer at Brandmuscle',b'tps://www.linkedin.com/in/paulelliott'
365,"b'Anthony ""Tony"" Boor'",b'',b'',"b'EVP, Chief Financial Officer at Blackbaud'",b'tps://www.linkedin.com/in/anthony-tony-boor-10395912'
366,b'Shawn Campbell',b'Chief Information Security Officer- CISO',b'Ciena Healthcare',b'Chief Information Security Officer -CISO',b'tps://www.linkedin.com/in/scampb18'
367,b'Jeff Bontsas',b'',b'',b'Vice President & Chief Information Security Officer at Ascension Information Services',b'tps://www.linkedin.com/in/jeff-bontsas-97b132'
368,b'Michael Regelski',b'SVP / Chief Technology Officer Electrical Sector',b'Eaton',b'SVP / Chief Technology Officer Electrical Sector',b'tps://www.linkedin.com/in/michael-regelski-656423'
369,b'Doug Kearney',b'',b'',b'President and Chief Executive Officer at Dialog Direct',b'tps://www.linkedin.com/in/dougkearney'
370,b'Mark Lasic',b'Chief Information Officer',"b'City of Cleveland, Department of Public Utilities'","b'Chief Information Officer at City of Cleveland, DPU'",b'tps://www.linkedin.com/in/mark-lasic-1b404b95'
371,b'Bruce Myers',b'Chief Sales Officer',b'SkillSurvey',b'Chief Sales Officer',b'tps://www.linkedin.com/in/brucedmyers'
372,b'Jason Becker',b'',b'',b'Chief Executive Officer at RICS Software',b'tps://www.linkedin.com/in/jedwardbecker'
373,b'Kevin Siminski',"b'Chief Customer Officer, Marketing Cloud'",b'Salesforce',"b'Chief Customer Officer, Salesforce Marketing Cloud'",b'tps://www.linkedin.com/in/kevin-siminski-a849732'
374,b'Robert Millard',b'Chief Financial Officer',b'T2 Systems',b'Chief Financial Officer of T2 Systems',b'tps://www.linkedin.com/in/robert-millard-4b955ba'
375,b'Michele Myers',b'',b'',b'VP of Engineering & Chief Technology Officer at Directworks',b'tps://www.linkedin.com/in/michele-myers-5469453'
376,"b'Brian C. Clippard CISM, CIPM, CISSP'",b'Chief Information Security Officer',b'AlixPartners',"b'Director, Chief Information Security Officer at AlixPartners'",b'tps://www.linkedin.com/in/brianclippard'
377,b'Rebecca Ruselink',b'',b'',"b'Chief Information Officer at Hulman & Company, Indianapolis Motor Speedway, IndyCar, IMS Productions, Clabber Girl'",b'tps://www.linkedin.com/in/rebecca-ruselink-a3783b7'
378,b'Sean Sweeney',b'',b'',b'Chief Security Advisor at Microsoft',b'tps://www.linkedin.com/in/sean-sweeney-b758424'
379,b'Anurag Shrivastava',b'Founder and Chief Executive Officer',b'Netlink',"b'Founder and Chief Executive Officer, Netlink'",b'tps://www.linkedin.com/in/anurag-shrivastava-5571107'
380,b'Jim Hutchins',b'Chief Operating Officer',b'Earthwave Technologies',"b'Chief Operating Officer for Earthwave Technologies, Growth-Oriented Tech Leader, making Cloud/SaaS happen since 1988.'",b'tps://www.linkedin.com/in/hutchinsjim'
381,b'Robert Millard',b'Chief Financial Officer',b'T2 Systems',b'Chief Financial Officer of T2 Systems',b'tps://www.linkedin.com/in/robert-millard-4b955ba'
382,b'Michele Myers',b'',b'',b'VP of Engineering & Chief Technology Officer at Directworks',b'tps://www.linkedin.com/in/michele-myers-5469453'
383,"b'Brian C. Clippard CISM, CIPM, CISSP'",b'Chief Information Security Officer',b'AlixPartners',"b'Director, Chief Information Security Officer at AlixPartners'",b'tps://www.linkedin.com/in/brianclippard'
384,b'Rebecca Ruselink',b'',b'',"b'Chief Information Officer at Hulman & Company, Indianapolis Motor Speedway, IndyCar, IMS Productions, Clabber Girl'",b'tps://www.linkedin.com/in/rebecca-ruselink-a3783b7'
385,b'Sean Sweeney',b'',b'',b'Chief Security Advisor at Microsoft',b'tps://www.linkedin.com/in/sean-sweeney-b758424'
386,b'Bob Feller',b'',b'',b'Chief Financial Officer at WorkForce Software',b'tps://www.linkedin.com/in/bobfeller'
387,b'Amy Cook',b'Chief Talent Leader',b'UPMC Enterprises',b'Chief Talent Leader at UPMC Enterprises at UPMC',b'tps://www.linkedin.com/in/amy-cook-187887'
388,b'Steve Ratliff',b'Chief Information Officer',b'Clark Hill PLC',b'Chief Information Officer / CIO / Change Agent / Global Data Operations / Process Improvement / Operational Metrics',b'tps://www.linkedin.com/in/steveratliff'
389,b'Anurag Shrivastava',b'Founder and Chief Executive Officer',b'Netlink',"b'Founder and Chief Executive Officer, Netlink'",b'tps://www.linkedin.com/in/anurag-shrivastava-5571107'
390,b'Jim Hutchins',b'Chief Operating Officer',b'Earthwave Technologies',"b'Chief Operating Officer for Earthwave Technologies, Growth-Oriented Tech Leader, making Cloud/SaaS happen since 1988.'",b'tps://www.linkedin.com/in/hutchinsjim'
391,b'Chris Adams',b'',b'',b'President & Chief Operating Officer at Park Place Technologies',b'tps://www.linkedin.com/in/chris-adams-a73b31'
392,b'Jorge Cornejo',b'',b'',b'Chief Information Officer at AM General LLC',b'tps://www.linkedin.com/in/jlcornejo'
393,b'Sankar Bala',b'Chief Data Officer',b'Flagstar Bank',b'Senior Vice President and Chief Data Officer',b'tps://www.linkedin.com/in/sankarmba'
394,b'Patrick Falle',b'Global Chief Evangelist / Founding Investor',b'Avalara',b'Global Chief Evangelist',b'tps://www.linkedin.com/in/patrickfalle'
395,b'Ashley Vukovits',b'',b'',b'Former Chief Financial Officer at Interactive Intelligence',b'tps://www.linkedin.com/in/ashley-vukovits-95489b101'
396,b'Terry Flood',b'',b'',b'Chief Financial Officer at Liquid Web',b'tps://www.linkedin.com/in/terry-flood-033586'
397,b'John Brady',b'',b'',b'Chief Information Security Officer at Secure-24',b'tps://www.linkedin.com/in/john-brady-447b9a25'
398,b'Asif Khan',b'Chief Cloud Architect - CVP',b'FCA Fiat Chrysler Automobiles',b'Chief Cloud Architect Specializing in IoT Integrations',b'tps://www.linkedin.com/in/askhan'
399,b'John Ludwig',b'',b'',b'Chief Financial Officer at Octiv',b'tps://www.linkedin.com/in/john-ludwig-987bb64b'
400,b'Isaac Rousso',b'',b'',b'Chief Enterprise Architect at Delphi',b'tps://www.linkedin.com/in/isaac-rousso-7531451'
401,b'Derek Brown',b'Chief Information Security Officer & VP of Corporate Applications',b'Allegheny Health Network',b'Chief Information Security Officer at West Penn Allegheny Health System',b'tps://www.linkedin.com/in/derek-brown-29a1973'
402,b'Mark Ruma',b'',b'',"b'Chief Architect of Growth (COO) at EPITEC, INC.'",b'tps://www.linkedin.com/in/markruma'
403,b'Patrick Kara',"b'Regional Chief Operations Officer (COO), APAC'",b'BMW Financial Services',"b'Regional Chief Operations Officer (COO), Asia Pacific (APAC) at BMW Financial Services'",b'tps://www.linkedin.com/in/patrick-kara-19351a11'
404,b'Gene Horlander',b'Chief Information Officer',b'Techniks Industries',b'Chief Information Officer',b'tps://www.linkedin.com/in/genehorlander'
405,b'Paul DiMarzo',b'',b'',b'Chief Financial Officer at Duo Security',b'tps://www.linkedin.com/in/paul-dimarzo-76426a3'
406,b'Mark Coy',b'',b'',b'Chief Human Resources Officer at Summa Technologies',b'tps://www.linkedin.com/in/mark-coy-48ba46'
407,b'John Byxbee',b'',b'',b'Chief Revenue Officer at Flo-Tech',b'tps://www.linkedin.com/in/john-byxbee-2b26178'
408,b'Dan Havelka',b'',b'',b'Vice President and Chief Information Officer at GCA Services Group',b'tps://www.linkedin.com/in/dan-havelka-14b67b2'
409,b'Jeff Moser',b'',b'',b'Chief Architect at Kaggle',b'tps://www.linkedin.com/in/jeffreydmoser'
410,b'Brett Sharp',b'',b'',b'Chief Financial Officer at Enterprise Health',b'tps://www.linkedin.com/in/brett-sharp-2811256'
411,b'Jane Lamb',b'',b'',"b'Partner, Chief Marketing Officer at Dealer Tire'",b'tps://www.linkedin.com/in/jalamb'
412,b'Steve Warren',b'',b'',b'Chief Revenue Officer at Mapp Digital',b'tps://www.linkedin.com/in/steve-warren-1207273'
413,b'Ken Hill',b'Senior Vice President & Chief Technology Officer',b'Expedient',b'Senior Vice President & Chief Technology Officer',b'tps://www.linkedin.com/in/ken-hill-073aa5'
414,b'Eric Willis',"b'EVP, Chief Operating Officer'",b'Kiriworks',"b'EVP, Chief Operating Officer'",b'tps://www.linkedin.com/in/ericwillis'
415,b'Rick Gardinier',b'Chief Digital Officer (Partner)',b'BRUNNER / BHiveLab',"b'Partner, Chief Digital Officer'",b'tps://www.linkedin.com/in/gardinier'
416,b'Tim Weatherford',b'Chief Opportunity Officer - Co Owner',"b'TWeatherford, Inc.'","b'TWeatherford, Inc. Chief Opportunity Officer - Co Owner, TWeatherford, Inc.'",b'tps://www.linkedin.com/in/tim-weatherford-a3942a4'
417,b'Mike Reffeitt',b'',b'',b'Chief Business Officer at ClearObject',b'tps://www.linkedin.com/in/mike-reffeitt-97b3594'
418,b'Andrew Hittle',"b'Chief Customer Officer, SVP of Customer Services'",b'Dynatrace',"b'Chief Customer Officer, SVP of Customer Services'",b'tps://www.linkedin.com/in/andrew-hittle-5b60b91'
419,b'John Annakin',b'Chief Revenue Officer',b'ClearObject',"b'Chief Revenue Officer, ClearObject'",b'tps://www.linkedin.com/in/john-annakin-a76abb12'
420,b'Enrico (Rico) Digirolamo',b'Chief Financial Officer',b'Covisint',b'Chief Financial Officer at Covisint and Board Member Metromedia International Group',b'tps://www.linkedin.com/in/enrico-rico-digirolamo-7b669320'
421,b'LTC Consuello Hodges',b'',b'',b'Assistant Chief of Staff G6 at 316th Expeditionary Sustainment Command',b'tps://www.linkedin.com/in/ltc-consuello-hodges-5ba15215'
422,b'Marty McGreevy',b'',b'',b'Chief Operations Officer at NeverBounce',b'tps://www.linkedin.com/in/marty-mcgreevy-53111b13'
423,b'Brad Baumgartner',b'Chief Operating Officer',b'Questar Assessment Inc.',"b'Chief Operating Officer at Questar Assessment, Inc.'",b'tps://www.linkedin.com/in/brad-baumgartner-1a04423'
424,b'Ryan Pfenninger',b'Chief Technology Officer',b'250ok',b'Chief Technology Officer - 250ok',b'tps://www.linkedin.com/in/ryanpfenninger'
425,b'Joe Aho',b'',b'',b'Chief Financial Officer at Compuware',b'tps://www.linkedin.com/in/josephaho'
426,b'Sri Rajagopalan',b'Head of Infrastructure Technology - Chief Technology Officer',b'TD Auto Finance US at TD Auto Finance',b'Head of Infrastructure Technology - Chief Technology Officer at TD Auto Finance US',b'tps://www.linkedin.com/in/sri-rajagopalan-12641313'
427,b'Jay Lytle',b'',b'',b'Vice President and Chief Information Officer at Goodwill of Central & Southern Indiana',b'tps://www.linkedin.com/in/jayclytle'
428,b'Morgan Llewellyn',b'Chief Operating Officer - Data Analytics',b'KSM Consulting',b'Chief Operating Officer - Data Analytics',b'tps://www.linkedin.com/in/morgan-llewellyn-3a838a89'
429,b'Mark Tomasetti',b'',b'',b'Chief Technology Officer at PartsSource Inc.',b'tps://www.linkedin.com/in/marktomasetti'
430,b'Ashish Desai',b'Chief Strategy Officer & EVP Business Development',"b'The Most Group, Inc.'",b'Chief Strategy Officer & EVP Business Development @ The Most Group',b'tps://www.linkedin.com/in/ashishdesai1'
431,b'Carol Smith',b'',b'',b'Chief Information Officer at DePauw University',b'tps://www.linkedin.com/in/clsmithdpu'
432,b'Myles Grote',"b'Co-Founder, Chief Success Officer'",b'Upper Hand',b'Chief Success Officer at Upper Hand',b'tps://www.linkedin.com/in/myles-grote-b613a57'
433,b'Chris Seeger',b'',b'',b'Chief Sales Officer at talentReef',b'tps://www.linkedin.com/in/chris-seeger-39b3a25'
434,b'Brian Conboy',b'Chief Optimization Officer',b'ITSM Leaders',b'Chief Optimization Officer at ITSMLeaders',b'tps://www.linkedin.com/in/brianconboy'
435,b'Erick Joseph',b'President and Chief Executive Officer',b'Renaissance Electronic Services',"b'President and Chief Executive Officer at Renaissance Electronic Services, LLC'",b'tps://www.linkedin.com/in/erickpjoseph'
436,b'Scott Rolf',b'Chief Information Officer',b'Tucker Ellis LLP',b'Chief Information Officer - Tucker Ellis LLP',b'tps://www.linkedin.com/in/scottrolf'
437,b'Tim Kiggins',b'',b'',b'Chief Security Officer/Chief Information Security Officer at Teradata',b'tps://www.linkedin.com/in/tim-kiggins-68687b91'
438,b'Megan Dixon',b'',b'',b'Chief of Staff at DoubleMap',b'tps://www.linkedin.com/in/megan-dixon-66324573'
439,b'George McKee',b'President & Chief Executive Officer',"b'Profituity, LLC'",b'President & Chief Executive Officer at Profituity',b'tps://www.linkedin.com/in/george-mckee-96b64b5'
440,b'Tim Maginn',b'Chief Operating Officer',"b'T2 Systems, Inc.'",b'Chief Operating Officer',b'tps://www.linkedin.com/in/tim-maginn-736b442'
441,b'Ken Sexton',b'Chief Financial Officer',"b'Encompass Digital Media, Inc.'",b'Chief Financial Officer',b'tps://www.linkedin.com/in/ken-sexton-941a73'
442,b'Doug Hart',b'',b'',"b'Chief Information Officer (CIO) & Director of Client Services at TelSpan, Inc.'",b'tps://www.linkedin.com/in/douglasscotthart'
443,b'David Jansen',b'Distinguished System Engineer - Chief Technology Office Global Enterprise Segment',b'Cisco Systems at Cisco',b'Distinguished System Engineer - Chief Technology Office Global Enterprise Segment at Cisco Systems',b'tps://www.linkedin.com/in/david-jansen-07b0797'
444,b'Craig Hardtke',b'',b'',b'Chief Information Officer at Honigman Miller Schwartz and Cohn LLP',b'tps://www.linkedin.com/in/craig-hardtke-70ab365'
445,b'Jared Linder',"b'Chief Information Officer, Family and Social Services Administration'",b'State of Indiana',b'Chief Information Officer at Indiana Family and Social Services Administration',b'tps://www.linkedin.com/in/jblinder'
446,b'Aaron Mendelsohn',b'',b'',b'Director - Chief Data Privacy Officer at Ingram Micro',b'tps://www.linkedin.com/in/aamendelsohn'
447,b'Brett Chouinard',b'',b'',b'Chief Operating Officer at Altair Engineering',b'tps://www.linkedin.com/in/brett-chouinard-7892481'
448,b'Tim Harvey',b'',b'',b'Chief Financial Officer at Scale Computing',b'tps://www.linkedin.com/in/tim-harvey-73242b'
449,b'David Baisley',b'',b'',b'Interim Chief Information Officer at Carnegie Mellon University',b'tps://www.linkedin.com/in/david-baisley-9117224'
450,b'Amit Soni',b'',b'',b'Chief Technology Officer at Netlink',b'tps://www.linkedin.com/in/amit-soni-254b223'
451,b'Fred Seidelman',"b'SVP, Chief Technology Officer'",b'MRM worldwide',"b'EVP, Chief Technology Officer at MRM worldwide'",b'tps://www.linkedin.com/in/fred-seidelman-0351662'
452,b'Jeff Middlesworth',b'',b'',"b'Chief Product Officer at Emma, Inc'",b'tps://www.linkedin.com/in/jmiddlesworth'
453,b'Chris Brown',b'Chief Operating Officer',b'hc1.com Inc.',b'Chief Operating Officer at hc1.com',b'tps://www.linkedin.com/in/chris-brown-8241a51'
454,b'Mark Thomas',b'',b'',b'Chief Architect at Progressive Insurance',b'tps://www.linkedin.com/in/markdthomas'
455,b'Jerrod Carter',b'Chief Information Officer',b'Wheaton World Wide Moving',b'Chief Information Officer at Wheaton World Wide Moving | Bekins Van Lines | Clark & Reid',b'tps://www.linkedin.com/in/jerrodcarter'
456,b'Ron Aderhold',b'',b'',b'Associate Managing Director & Chief Information Officer at ASM International',b'tps://www.linkedin.com/in/ronaderhold'
457,b'Dom Glavach',b'CSO and Chief Security Strategist',b'CyberSN (cybersn.com)',"b'CSO and Chief Security Strategist at CyberSN.com, Making Job Searching and Hiring Simpler!'",b'tps://www.linkedin.com/in/dom-glavach-ab432017'
458,b'Jennifer Radivoj-Ristic',b'Chief Marketing Officer',b'WEYV',b'Chief Marketing Officer',b'tps://www.linkedin.com/in/jenniferristic'
459,b'Michael Dawisha',b'Chief Information Officer',b'Michigan State University',b'Chief Information Officer (CIO) at Residential and Hospitality Services division of Michigan State University',b'tps://www.linkedin.com/in/dawisha'
460,b'Lance Miller',b'',b'',b'Chief Technology Officer at McCann Worldgroup',b'tps://www.linkedin.com/in/lance-miller-6485061'
461,b'Bernard Dion',"b'Chief Technical Officer, Systems Business Unit'","b'ANSYS, Inc.'","b'Chief Technical Officer, Systems Business Unit at ANSYS'",b'tps://www.linkedin.com/in/bernarddion'
462,b'Jason Taylor',b'Chief Operating Officer',b'MCPc',b'Chief Operating Officer',b'tps://www.linkedin.com/in/jasonhtaylor'
463,b'Christopher Brallier',b'Vice President Product Development / Chief Technology Officer',b'GenerationOne',b'VP of Product Development / Chief Technology Officer',b'tps://www.linkedin.com/in/christopherbrallier'
464,b'David Egts',b'',b'',"b'Chief Technologist, North America Public Sector at Red Hat'",b'tps://www.linkedin.com/in/davidegts'
465,b'Steve Bence',b'',b'',b'Chief Growth Officer at OpenTempo',b'tps://www.linkedin.com/in/steve-bence-4911832'
466,b'Doug Wnorowski',b'Chief Operations Officer',b'Colibri Learning (formerly McKissock)',b'Chief Operations Officer at Colibri Learning',b'tps://www.linkedin.com/in/doug-wnorowski-624a49'
467,b'Adam Heeter',b'Chief Executive Officer',b'Lightwell (formerly Oxford Consulting Group)',b'Chief Executive Officer',b'tps://www.linkedin.com/in/adamheeter'
468,b'Doug Hooton',b'Chief Customer Officer',b'WebLink International',b'Chief Customer Officer (CCO)',b'tps://www.linkedin.com/in/doughooton'
469,b'Anthony Steffens',b'Chief Information Officer',b'Parda Federal Credit Union',b'Chief Information Officer',b'tps://www.linkedin.com/in/anthony-steffens-a491476'
470,b'Jonathan Colby',b'Chief Operating Officer',"b'OpenArc, LLC.'",b'Chief Operating Officer',b'tps://www.linkedin.com/in/jonathan-colby-a6b74a1'
471,b'Christopher Hayes',b'',b'',b'Chief Technology Officer at Net Health Systems',b'tps://www.linkedin.com/in/christopher-hayes-258a52'
472,b'Rob Darragh',b'Chief Financial Officer',b'Lochbridge/OpTech',b'Chief Financial Officer',b'tps://www.linkedin.com/in/rob-darragh-2732977'
473,b'Lynsie Campbell',b'',b'',b'Founder & Chief Cyclist at LaneSpotter',b'tps://www.linkedin.com/in/lynsiecampbell'
474,b'Sean Laurell',b'Chief Operations Officer',b'Viewpointe',b'Chief Operating Officer at Viewpointe',b'tps://www.linkedin.com/in/sean-laurell-94311a1'
475,b'Bruce Friedman',b'',b'',b'Chief Operating Officer at VisionIT',b'tps://www.linkedin.com/in/brucefriedmanvisionit'
476,b'Jeff Marshall',b'',b'',"b'Chief Administrative Officer and CFO at Trademark Global, LLC'",b'tps://www.linkedin.com/in/jeff-marshall-332237'
477,b'Greg Flanik',b'Chief Information Officer',b'Baldwin-Wallace University',b'Chief Information Officer at Baldwin Wallace University',b'tps://www.linkedin.com/in/gregflanik'
478,b'J. Aaron Schmid',b'Chief Operating Officer',b'Autobooks.co',b'Chief Operating Officer at Autobooks',b'tps://www.linkedin.com/in/jaaronschmid'
479,b'Gary Russ',"b'Chief Operating Officer & Director, nddPrint, Inc.'",b'nddPrint North America',"b'Chief Operating Officer & Director, nddPrint, Inc.'",b'tps://www.linkedin.com/in/grruss'
480,b'Nick Rose',b'',b'',b'Chief Technical Officer at Enzu Inc.',b'tps://www.linkedin.com/in/bdwarr6'
481,b'Richard Corso',b'Chief Revenue Officer',b'Wolfe.com',b'Chief Revenue Officer',b'tps://www.linkedin.com/in/richard-corso-bb33394'
482,"b'David Leonard, CISSP'",b'Executive Advisor to the Chief Information Security Officer',b'WellPoint',"b'Executive Advisor to the Chief Information Security Officer, Experienced Security Manager'",b'tps://www.linkedin.com/in/david-leonard-cissp-1082222'
483,b'Chris Landis',b'Chief Strategy Officer',b'WebLink International',b'Chief Strategy Officer @ WebLink International',b'tps://www.linkedin.com/in/clandis'
484,b'Patrick Miller',b'Chief Innovation Officer',b'Deeplocal',"b'Chief Innovation Officer, Deeplocal'",b'tps://www.linkedin.com/in/patrickdkmiller'
485,b'Chris Hallendy',b'',b'',b'Chief Architect at Resolute Building Intelligence',b'tps://www.linkedin.com/in/chris-hallendy-01a28517'
486,b'Timothy McGuire',b'',b'',"b'President & Chief Analytics Officer, Vice Chairman at Management Science Associates, Inc.'",b'tps://www.linkedin.com/in/timothy-mcguire-8a53ab6'
487,b'Greg Gruning',b'Chief Revenue Officer',b'Segmint',b'Chief Revenue Officer',b'tps://www.linkedin.com/in/greg-gruning-b549914'
488,b'Troy Matheny',b'',b'',"b'Chief Information Officer at UCB, Inc.'",b'tps://www.linkedin.com/in/troy-matheny-1a87142'
489,b'David Koegler',b'',b'',b'Chief Financial Officer at Niche.com',b'tps://www.linkedin.com/in/davekoegler'
490,b'Vanessa Williams',b'',b'',"b'VP, Chief Legal Counsel & Global Privacy Officer at IHS'",b'tps://www.linkedin.com/in/vanessa-williams-a4158a7'
491,b'Jeffrey Natale',b'SVP Chief Information Technology & Admin Svcs Director',b'MARC USA',b'SVP/Chief Information Technology & Admin Svcs Director at MARC USA',b'tps://www.linkedin.com/in/jeffnatale1'
492,b'David Higbie',b'',b'',b'Chief Commercial Officer at Modelon',b'tps://www.linkedin.com/in/davidhigbie'
493,b'Tom Kilcoyne',b'',b'',b'Chief Operating Officer at CloudOne',b'tps://www.linkedin.com/in/tom-kilcoyne-69b9235a'
494,b'Mike Morrison',b'',b'',b'Chief Revenue Officer at Equian',b'tps://www.linkedin.com/in/mike-morrison-91b20710'
495,b'Leo Vigeant',b'',b'',b'Chief Technology Officer at Park Place Technologies',b'tps://www.linkedin.com/in/lvigeant'
496,b'Don Bender',b'',b'',"b'Chief Technology Director at GAI Consultants, Inc.'",b'tps://www.linkedin.com/in/don-bender-a363402'
497,"b'John Doan, CISSP, ISSAP'",b'Chief Cybersecurity Architect',b'M&T Bank',b'Chief Cybersecurity Architect at M&T Bank',b'tps://www.linkedin.com/in/john-doan-cissp-issap-a20932'
498,b'Mark Walz',b'',b'',b'Chief Architect at Tweddle Group',b'tps://www.linkedin.com/in/markwalz'
499,b'Dale Gilardi',b'',b'',b'Chief Financial Officer at Directworks',b'tps://www.linkedin.com/in/dgilardi'
500,b'Chad DeHart',b'',b'',"b'Chief Information Officer at Calfee, Halter & Griswold LLP'",b'tps://www.linkedin.com/in/chad-dehart-9804199'
501,b'Dennis McDermott',b'',b'',b'Chief Marketing Officer at Fischer International Identity',b'tps://www.linkedin.com/in/mcdermottdennis'
502,b'Ed Helmuth',b'Chief Information Officer',b'TradeGlobal',"b'Chief Information Officer at TradeGlobal, Owner and Consultant at Keystone Services Solutions'",b'tps://www.linkedin.com/in/ed-helmuth-9b79633'
